datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,4,573.22,369.4,31.35,174.05,298.13,0.62,143.1,140.65,99.77
2026-05-15 00:05:00,4,573.22,369.4,31.63,206.02,204.21,1.57,98.02,143.96,99.53
2026-05-15 00:10:00,4,573.22,369.4,30.66,196.2,303.85,0.68,145.85,149.24,99.28
2026-05-15 00:15:00,4,573.22,369.4,31.34,185.83,212.23,1.31,101.87,137.07,99.05
2026-05-15 00:20:00,4,573.22,369.4,31.48,189.14,284.17,0.75,136.4,144.51,98.81
2026-05-15 00:25:00,4,573.22,369.4,30.07,196.54,256.33,0.95,123.04,144.38,98.57
2026-05-15 00:30:00,4,573.22,369.4,30.29,200.43,259.44,0.95,124.53,146.07,98.32
2026-05-15 00:35:00,4,573.22,369.4,31.4,217.02,322.51,0.66,154.81,158.91,98.06
2026-05-15 00:40:00,4,573.22,369.4,30.67,197.77,264.88,0.9,127.14,145.63,97.82
2026-05-15 00:45:00,4,573.22,369.4,30.03,212.88,226.44,1.32,108.69,147.84,97.57
2026-05-15 00:50:00,4,573.22,369.4,30.75,206.82,287.3,0.8,137.91,151.17,97.32
2026-05-15 00:55:00,4,573.22,369.4,30.83,218.23,269.3,0.96,129.27,153.41,97.06
2026-05-15 01:00:00,4,573.22,369.4,30.5,215.74,284.25,0.85,136.44,154.03,96.81
2026-05-15 01:05:00,4,573.22,369.4,30.31,223.72,262.89,1.03,126.19,154.76,96.55
2026-05-15 01:10:00,4,573.22,369.4,30.97,217.0,269.35,0.95,129.29,152.96,96.29
2026-05-15 01:15:00,4,573.22,369.4,32.24,210.69,227.84,1.29,109.37,147.15,96.05
2026-05-15 01:20:00,4,573.22,369.4,30.71,235.77,277.84,0.97,133.36,160.53,95.78
2026-05-15 01:25:00,4,573.22,369.4,30.97,217.58,314.62,0.7,151.02,158.14,95.52
2026-05-15 01:30:00,4,573.22,369.4,31.15,221.84,293.42,0.82,140.84,157.2,95.25
2026-05-15 01:35:00,4,573.22,369.4,32.31,220.83,266.3,0.99,127.82,154.04,95.0
2026-05-15 01:40:00,4,573.22,369.4,31.84,234.41,221.12,1.53,106.14,155.31,94.74
2026-05-15 01:45:00,4,573.22,369.4,31.9,226.98,294.75,0.83,141.48,159.18,94.47
2026-05-15 01:50:00,4,573.22,369.4,31.22,214.41,209.15,1.56,100.39,147.3,94.23
2026-05-15 01:55:00,4,573.22,369.4,32.05,224.99,257.35,1.08,123.53,154.71,93.97
2026-05-15 02:00:00,4,573.22,369.4,31.87,232.73,276.48,0.97,132.71,159.31,93.7
2026-05-15 02:05:00,4,573.22,369.4,32.15,228.92,262.83,1.05,126.16,156.61,93.44
