datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,2,442.47,436.12,30.83,173.44,267.08,0.77,128.2,137.1,99.77
2026-05-15 00:05:00,2,442.47,436.12,30.87,174.89,222.49,1.12,106.8,133.78,99.55
2026-05-15 00:10:00,2,442.47,436.12,30.64,189.96,242.76,1.03,116.52,140.83,99.31
2026-05-15 00:15:00,2,442.47,436.12,31.48,188.68,225.8,1.18,108.38,139.04,99.08
2026-05-15 00:20:00,2,442.47,436.12,30.93,188.99,260.8,0.88,125.18,142.07,98.85
2026-05-15 00:25:00,2,442.47,436.12,31.09,186.23,297.13,0.67,142.62,144.89,98.6
2026-05-15 00:30:00,2,442.47,436.12,30.49,195.25,207.95,1.44,99.82,140.25,98.37
2026-05-15 00:35:00,2,442.47,436.12,31.34,186.34,277.0,0.77,132.96,142.74,98.13
2026-05-15 00:40:00,2,442.47,436.12,31.06,186.74,260.94,0.87,125.25,141.28,97.9
2026-05-15 00:45:00,2,442.47,436.12,31.18,206.39,316.95,0.65,152.13,154.43,97.64
2026-05-15 00:50:00,2,442.47,436.12,31.26,200.23,270.95,0.87,130.06,147.11,97.39
2026-05-15 00:55:00,2,442.47,436.12,31.4,199.96,208.99,1.46,100.32,142.03,97.16
2026-05-15 01:00:00,2,442.47,436.12,30.58,205.36,313.59,0.66,150.52,153.65,96.9
2026-05-15 01:05:00,2,442.47,436.12,32.13,216.03,242.03,1.17,116.17,150.16,96.65
2026-05-15 01:10:00,2,442.47,436.12,32.25,197.17,234.9,1.14,112.75,142.8,96.41
2026-05-15 01:15:00,2,442.47,436.12,32.09,216.9,214.09,1.51,102.76,148.5,96.17
2026-05-15 01:20:00,2,442.47,436.12,31.16,206.87,248.82,1.06,119.43,147.43,95.92
2026-05-15 01:25:00,2,442.47,436.12,31.26,203.15,319.73,0.63,153.47,153.63,95.66
2026-05-15 01:30:00,2,442.47,436.12,31.29,204.95,225.94,1.28,108.45,144.94,95.42
2026-05-15 01:35:00,2,442.47,436.12,31.79,209.53,291.39,0.79,139.87,152.59,95.17
2026-05-15 01:40:00,2,442.47,436.12,32.24,218.61,286.31,0.85,137.43,155.28,94.91
2026-05-15 01:45:00,2,442.47,436.12,31.83,209.63,226.85,1.3,108.89,146.71,94.66
2026-05-15 01:50:00,2,442.47,436.12,31.68,198.49,223.17,1.27,107.12,142.41,94.43
2026-05-15 01:55:00,2,442.47,436.12,31.43,216.32,270.4,0.94,129.79,152.82,94.17
2026-05-15 02:00:00,2,442.47,436.12,31.99,216.12,312.16,0.71,149.84,157.34,93.91
2026-05-15 02:05:00,2,442.47,436.12,31.24,207.78,300.62,0.73,144.3,152.99,93.66
2026-05-15 02:10:00,2,442.47,436.12,31.98,222.94,244.35,1.19,117.29,152.86,93.4
2026-05-15 02:15:00,2,442.47,436.12,32.14,225.32,206.94,1.67,99.33,151.15,93.15
2026-05-15 02:20:00,2,442.47,436.12,32.62,203.16,251.28,1.02,120.61,146.3,92.9
2026-05-15 02:25:00,2,442.47,436.12,33.51,209.03,247.04,1.09,118.58,148.06,92.66
2026-05-15 02:30:00,2,442.47,436.12,32.76,220.4,232.61,1.3,111.66,151.03,92.41
2026-05-15 02:35:00,2,442.47,436.12,33.09,207.46,267.77,0.92,128.53,149.39,92.16
2026-05-15 02:40:00,2,442.47,436.12,32.15,207.31,257.46,1.0,123.58,148.37,91.91
2026-05-15 02:45:00,2,442.47,436.12,32.89,211.01,229.39,1.28,110.11,147.39,91.66
2026-05-15 02:50:00,2,442.47,436.12,32.74,207.76,289.12,0.79,138.78,151.7,91.41
2026-05-15 02:55:00,2,442.47,436.12,33.03,203.31,220.28,1.33,105.73,143.95,91.17
2026-05-15 03:00:00,2,442.47,436.12,32.95,198.44,256.06,0.96,122.91,145.04,90.93
2026-05-15 03:05:00,2,442.47,436.12,33.0,206.27,241.27,1.13,115.81,146.59,90.69
2026-05-15 03:10:00,2,442.47,436.12,34.35,199.72,250.09,1.02,120.04,144.98,90.44
2026-05-15 03:15:00,2,442.47,436.12,33.18,204.28,245.71,1.08,117.94,146.25,90.2
2026-05-15 03:20:00,2,442.47,436.12,32.67,202.65,213.65,1.41,102.55,143.28,89.96
2026-05-15 03:25:00,2,442.47,436.12,33.7,184.83,308.07,0.62,147.87,145.68,89.72
2026-05-15 03:30:00,2,442.47,436.12,33.3,191.6,296.0,0.7,142.08,146.7,89.47
2026-05-15 03:35:00,2,442.47,436.12,34.38,192.12,308.49,0.64,148.08,148.33,89.23
2026-05-15 03:40:00,2,442.47,436.12,34.03,184.1,324.62,0.56,155.82,147.48,88.98
2026-05-15 03:45:00,2,442.47,436.12,33.59,180.58,257.87,0.86,123.78,138.78,88.75
2026-05-15 03:50:00,2,442.47,436.12,34.55,182.4,317.18,0.58,152.25,145.93,88.51
2026-05-15 03:55:00,2,442.47,436.12,34.49,174.38,294.91,0.64,141.56,140.42,88.27
2026-05-15 04:00:00,2,442.47,436.12,34.6,173.66,276.79,0.72,132.86,138.18,88.04
2026-05-15 04:05:00,2,442.47,436.12,35.09,162.57,201.03,1.28,96.5,127.91,87.83
2026-05-15 04:10:00,2,442.47,436.12,35.19,166.19,324.48,0.5,155.75,141.07,87.59
2026-05-15 04:15:00,2,442.47,436.12,35.19,165.83,257.8,0.79,123.74,133.47,87.37
2026-05-15 04:20:00,2,442.47,436.12,36.01,163.44,295.01,0.6,141.61,136.52,87.14
2026-05-15 04:25:00,2,442.47,436.12,34.92,165.34,288.56,0.63,138.51,136.47,86.92
2026-05-15 04:30:00,2,442.47,436.12,34.93,139.02,292.68,0.52,140.49,127.53,86.7
2026-05-15 04:35:00,2,442.47,436.12,36.07,149.25,212.05,1.06,101.78,123.75,86.5
2026-05-15 04:40:00,2,442.47,436.12,35.54,143.79,293.57,0.53,140.91,129.33,86.28
2026-05-15 04:45:00,2,442.47,436.12,36.16,131.44,246.44,0.69,118.29,120.05,86.08
2026-05-15 04:50:00,2,442.47,436.12,36.43,138.11,200.39,1.09,96.19,118.92,85.88
2026-05-15 04:55:00,2,442.47,436.12,36.76,138.2,263.22,0.63,126.34,124.07,85.68
2026-05-15 05:00:00,2,442.47,436.12,36.13,145.97,215.15,1.0,103.27,122.76,85.47
2026-05-15 05:05:00,2,442.47,436.12,36.2,138.61,236.76,0.79,113.64,121.79,85.27
2026-05-15 05:10:00,2,442.47,436.12,36.61,108.32,305.09,0.37,146.44,118.03,85.07
2026-05-15 05:15:00,2,442.47,436.12,37.15,115.97,286.3,0.45,137.42,118.56,84.88
2026-05-15 05:20:00,2,442.47,436.12,36.0,125.11,252.97,0.62,121.43,118.37,84.68
2026-05-15 05:25:00,2,442.47,436.12,37.19,118.65,214.59,0.82,103.0,112.79,84.49
2026-05-15 05:30:00,2,442.47,436.12,36.27,111.08,248.57,0.57,119.31,112.91,84.3
2026-05-15 05:35:00,2,442.47,436.12,37.43,110.73,319.88,0.34,153.54,120.73,84.1
2026-05-15 05:40:00,2,442.47,436.12,36.83,102.73,303.94,0.35,145.89,115.89,83.91
2026-05-15 05:45:00,2,442.47,436.12,38.2,105.81,280.13,0.43,134.46,114.24,83.72
2026-05-15 05:50:00,2,442.47,436.12,36.81,95.15,203.96,0.73,97.9,103.46,83.54
2026-05-15 05:55:00,2,442.47,436.12,38.44,99.3,245.18,0.53,117.69,108.36,83.36
2026-05-15 06:00:00,2,442.47,436.12,37.71,103.92,318.52,0.33,152.89,118.15,83.17
2026-05-15 06:05:00,2,442.47,436.12,38.64,92.81,212.56,0.65,102.03,103.23,83.0
2026-05-15 06:10:00,2,442.47,436.12,38.27,91.42,251.6,0.46,120.77,106.12,82.82
2026-05-15 06:15:00,2,442.47,436.12,38.29,96.42,309.23,0.32,148.43,114.29,82.63
