datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,3,662.33,861.86,30.83,194.48,301.79,0.68,144.86,148.38,99.75
2026-05-15 00:05:00,3,662.33,861.86,30.87,205.17,249.94,1.05,119.97,146.93,99.51
2026-05-15 00:10:00,3,662.33,861.86,30.64,194.47,263.12,0.89,126.3,144.27,99.27
2026-05-15 00:15:00,3,662.33,861.86,31.48,207.0,290.43,0.78,139.41,151.57,99.01
2026-05-15 00:20:00,3,662.33,861.86,30.93,195.41,320.4,0.61,153.79,150.96,98.76
2026-05-15 00:25:00,3,662.33,861.86,31.09,216.13,221.85,1.4,106.49,148.72,98.52
2026-05-15 00:30:00,3,662.33,861.86,30.49,218.51,316.48,0.69,151.91,158.69,98.25
2026-05-15 00:35:00,3,662.33,861.86,31.34,210.06,314.74,0.67,151.08,155.47,97.99
2026-05-15 00:40:00,3,662.33,861.86,31.06,210.39,295.59,0.77,141.88,153.36,97.74
2026-05-15 00:45:00,3,662.33,861.86,31.18,215.68,240.63,1.19,115.5,149.94,97.49
2026-05-15 00:50:00,3,662.33,861.86,31.26,214.21,266.35,0.96,127.85,151.67,97.23
2026-05-15 00:55:00,3,662.33,861.86,31.4,219.21,280.33,0.89,134.56,154.87,96.98
2026-05-15 01:00:00,3,662.33,861.86,30.58,222.93,285.01,0.87,136.8,156.67,96.71
2026-05-15 01:05:00,3,662.33,861.86,32.13,238.87,316.43,0.76,151.89,165.95,96.44
2026-05-15 01:10:00,3,662.33,861.86,32.25,223.35,296.74,0.81,142.44,158.12,96.17
2026-05-15 01:15:00,3,662.33,861.86,32.09,228.15,228.21,1.39,109.54,153.5,95.92
2026-05-15 01:20:00,3,662.33,861.86,31.16,222.7,212.41,1.57,101.96,150.51,95.67
2026-05-15 01:25:00,3,662.33,861.86,31.26,231.94,294.25,0.85,141.24,160.9,95.4
2026-05-15 01:30:00,3,662.33,861.86,31.29,231.11,275.67,0.97,132.32,158.65,95.13
2026-05-15 01:35:00,3,662.33,861.86,31.79,235.25,255.4,1.15,122.59,158.23,94.87
2026-05-15 01:40:00,3,662.33,861.86,32.24,239.42,230.1,1.44,110.45,157.72,94.61
2026-05-15 01:45:00,3,662.33,861.86,31.83,234.44,265.88,1.06,127.62,158.9,94.34
2026-05-15 01:50:00,3,662.33,861.86,31.68,236.42,231.11,1.41,110.93,156.71,94.08
2026-05-15 01:55:00,3,662.33,861.86,31.43,249.91,204.05,1.91,97.94,159.99,93.82
2026-05-15 02:00:00,3,662.33,861.86,31.99,234.66,310.13,0.78,148.86,163.7,93.54
2026-05-15 02:05:00,3,662.33,861.86,31.24,236.42,249.27,1.21,119.65,158.12,93.28
2026-05-15 02:10:00,3,662.33,861.86,31.98,235.98,295.86,0.86,142.01,162.53,93.01
2026-05-15 02:15:00,3,662.33,861.86,32.14,238.12,269.01,1.05,129.12,160.51,92.74
