datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,2,97.13,265.99,31.35,167.85,278.25,0.69,133.56,136.25,99.77
2026-05-15 00:05:00,2,97.13,265.99,31.63,158.63,271.34,0.69,130.24,132.23,99.55
2026-05-15 00:10:00,2,97.13,265.99,30.66,173.21,253.89,0.86,121.87,135.78,99.33
2026-05-15 00:15:00,2,97.13,265.99,31.34,173.54,300.94,0.61,144.45,140.8,99.09
2026-05-15 00:20:00,2,97.13,265.99,31.48,167.34,269.33,0.73,129.28,135.14,98.87
2026-05-15 00:25:00,2,97.13,265.99,30.07,175.74,214.54,1.22,102.98,133.56,98.64
2026-05-15 00:30:00,2,97.13,265.99,30.29,180.77,214.11,1.26,102.77,135.36,98.42
2026-05-15 00:35:00,2,97.13,265.99,31.4,180.52,222.96,1.16,107.02,135.87,98.19
2026-05-15 00:40:00,2,97.13,265.99,30.67,185.83,271.99,0.8,130.56,142.05,97.95
2026-05-15 00:45:00,2,97.13,265.99,30.03,196.48,310.39,0.65,148.99,150.11,97.7
2026-05-15 00:50:00,2,97.13,265.99,30.75,189.84,210.25,1.37,100.92,138.41,97.47
2026-05-15 00:55:00,2,97.13,265.99,30.83,192.16,272.91,0.82,131.0,144.4,97.23
2026-05-15 01:00:00,2,97.13,265.99,30.5,182.32,278.36,0.75,133.61,141.44,97.0
2026-05-15 01:05:00,2,97.13,265.99,30.31,186.45,301.5,0.65,144.72,145.47,96.76
2026-05-15 01:10:00,2,97.13,265.99,30.97,200.4,239.3,1.11,114.86,144.3,96.51
2026-05-15 01:15:00,2,97.13,265.99,32.24,195.07,208.83,1.42,100.24,140.22,96.28
2026-05-15 01:20:00,2,97.13,265.99,30.71,195.08,263.14,0.9,126.31,144.5,96.04
2026-05-15 01:25:00,2,97.13,265.99,30.97,197.43,213.6,1.38,102.53,141.39,95.8
2026-05-15 01:30:00,2,97.13,265.99,31.15,192.14,253.17,0.95,121.52,142.5,95.57
2026-05-15 01:35:00,2,97.13,265.99,32.31,203.11,214.79,1.4,103.1,143.52,95.33
2026-05-15 01:40:00,2,97.13,265.99,31.84,197.7,276.95,0.82,132.93,146.8,95.08
2026-05-15 01:45:00,2,97.13,265.99,31.9,197.69,307.75,0.66,147.72,150.22,94.83
2026-05-15 01:50:00,2,97.13,265.99,31.22,193.75,201.66,1.52,96.79,139.35,94.6
2026-05-15 01:55:00,2,97.13,265.99,32.05,211.45,270.99,0.92,130.07,151.14,94.35
2026-05-15 02:00:00,2,97.13,265.99,31.87,203.88,217.46,1.37,104.38,143.97,94.11
2026-05-15 02:05:00,2,97.13,265.99,32.15,204.67,230.82,1.22,110.79,145.19,93.87
2026-05-15 02:10:00,2,97.13,265.99,32.19,202.65,324.25,0.61,155.64,154.02,93.61
2026-05-15 02:15:00,2,97.13,265.99,32.32,208.05,207.86,1.53,99.77,144.9,93.37
2026-05-15 02:20:00,2,97.13,265.99,31.88,202.28,279.1,0.83,133.97,148.68,93.12
2026-05-15 02:25:00,2,97.13,265.99,32.63,207.8,273.48,0.88,131.27,150.07,92.87
2026-05-15 02:30:00,2,97.13,265.99,33.11,193.23,210.55,1.39,101.07,139.67,92.64
2026-05-15 02:35:00,2,97.13,265.99,31.64,202.63,247.2,1.06,118.66,145.78,92.39
2026-05-15 02:40:00,2,97.13,265.99,32.43,207.25,231.39,1.23,111.07,146.17,92.15
2026-05-15 02:45:00,2,97.13,265.99,33.07,198.36,230.4,1.19,110.59,142.88,91.91
2026-05-15 02:50:00,2,97.13,265.99,32.61,194.67,245.29,1.03,117.74,142.74,91.68
2026-05-15 02:55:00,2,97.13,265.99,32.6,199.62,313.15,0.65,150.31,151.57,91.42
2026-05-15 03:00:00,2,97.13,265.99,32.98,181.69,215.78,1.24,103.57,135.79,91.2
2026-05-15 03:05:00,2,97.13,265.99,32.68,192.62,303.28,0.67,145.58,147.9,90.95
2026-05-15 03:10:00,2,97.13,265.99,33.22,190.91,237.33,1.08,113.92,140.73,90.72
