datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,0,150.0,300.0,30.59,10.0,303.51,0.03,145.68,82.72,99.86
2026-05-15 00:05:00,0,150.0,300.0,31.64,21.0,295.54,0.08,141.86,85.69,99.72
2026-05-15 00:10:00,0,150.0,300.0,31.32,23.0,267.61,0.1,128.46,83.17,99.58
2026-05-15 00:15:00,0,150.0,300.0,31.67,23.0,261.89,0.11,125.7,82.56,99.44
2026-05-15 00:20:00,0,150.0,300.0,30.71,21.0,200.35,0.17,96.17,76.08,99.32
2026-05-15 00:25:00,0,150.0,300.0,30.57,19.0,318.88,0.06,153.06,87.92,99.17
2026-05-15 00:30:00,0,150.0,300.0,30.96,14.0,243.24,0.08,116.76,77.39,99.04
2026-05-15 00:35:00,0,150.0,300.0,30.17,23.0,323.74,0.07,155.39,89.99,98.89
2026-05-15 00:40:00,0,150.0,300.0,32.03,17.0,212.97,0.12,102.22,75.66,98.76
2026-05-15 00:45:00,0,150.0,300.0,31.18,17.0,213.97,0.12,102.71,75.75,98.64
2026-05-15 00:50:00,0,150.0,300.0,30.24,23.0,322.2,0.07,154.66,89.78,98.49
2026-05-15 00:55:00,0,150.0,300.0,32.71,22.0,322.41,0.07,154.76,89.46,98.34
2026-05-15 01:00:00,0,150.0,300.0,31.34,15.0,214.42,0.1,102.92,75.05,98.21
2026-05-15 01:05:00,0,150.0,300.0,30.91,16.0,211.27,0.11,101.41,75.14,98.09
2026-05-15 01:10:00,0,150.0,300.0,32.17,21.0,219.42,0.14,105.32,77.68,97.96
2026-05-15 01:15:00,0,150.0,300.0,30.38,24.0,265.81,0.11,127.59,83.34,97.82
2026-05-15 01:20:00,0,150.0,300.0,30.95,23.0,288.28,0.09,138.38,85.53,97.68
2026-05-15 01:25:00,0,150.0,300.0,31.74,24.0,228.27,0.15,109.57,79.57,97.55
2026-05-15 01:30:00,0,150.0,300.0,30.16,15.0,269.78,0.07,129.49,80.54,97.41
2026-05-15 01:35:00,0,150.0,300.0,32.26,18.0,211.26,0.13,101.4,75.88,97.29
2026-05-15 01:40:00,0,150.0,300.0,31.5,26.0,308.27,0.09,147.97,89.05,97.14
2026-05-15 01:45:00,0,150.0,300.0,31.9,12.0,223.05,0.08,107.06,74.74,97.01
2026-05-15 01:50:00,0,150.0,300.0,31.48,16.0,300.55,0.06,144.26,84.52,96.87
2026-05-15 01:55:00,0,150.0,300.0,32.48,25.0,270.57,0.11,129.87,84.22,96.73
