datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,11,-41.2,422.4,30.59,15.0,316.92,0.05,152.12,86.24,99.86
2026-05-15 00:05:00,11,-41.2,422.4,31.64,18.0,238.45,0.1,114.46,78.36,99.73
2026-05-15 00:10:00,11,-41.2,422.4,31.32,10.0,221.77,0.06,106.45,73.88,99.6
2026-05-15 00:15:00,11,-41.2,422.4,31.67,21.0,241.89,0.11,116.11,79.77,99.47
2026-05-15 00:20:00,11,-41.2,422.4,30.71,23.0,253.21,0.11,121.54,81.63,99.33
2026-05-15 00:25:00,11,-41.2,422.4,30.57,12.0,313.95,0.04,150.69,84.78,99.19
2026-05-15 00:30:00,11,-41.2,422.4,30.96,12.0,216.01,0.08,103.68,74.1,99.07
2026-05-15 00:35:00,11,-41.2,422.4,30.17,10.0,311.07,0.03,149.31,83.69,98.93
2026-05-15 00:40:00,11,-41.2,422.4,32.03,15.0,232.74,0.09,111.71,76.73,98.8
2026-05-15 00:45:00,11,-41.2,422.4,31.18,10.0,202.41,0.08,97.16,72.22,98.68
2026-05-15 00:50:00,11,-41.2,422.4,30.24,19.0,298.05,0.07,143.06,85.27,98.54
2026-05-15 00:55:00,11,-41.2,422.4,32.71,11.0,316.65,0.03,151.99,84.77,98.4
2026-05-15 01:00:00,11,-41.2,422.4,31.34,18.0,242.49,0.1,116.4,78.76,98.27
2026-05-15 01:05:00,11,-41.2,422.4,30.91,19.0,235.64,0.11,113.1,78.45,98.14
2026-05-15 01:10:00,11,-41.2,422.4,32.17,11.0,308.12,0.04,147.9,83.68,98.0
2026-05-15 01:15:00,11,-41.2,422.4,30.38,15.0,251.16,0.08,120.56,78.56,97.87
2026-05-15 01:20:00,11,-41.2,422.4,30.95,11.0,224.57,0.07,107.79,74.51,97.74
2026-05-15 01:25:00,11,-41.2,422.4,31.74,17.0,308.7,0.06,148.18,85.9,97.6
2026-05-15 01:30:00,11,-41.2,422.4,30.16,14.0,223.84,0.09,107.44,75.53,97.47
2026-05-15 01:35:00,11,-41.2,422.4,32.26,18.0,255.42,0.09,122.6,80.07,97.34
2026-05-15 01:40:00,11,-41.2,422.4,31.5,13.0,211.61,0.09,101.57,74.08,97.22
2026-05-15 01:45:00,11,-41.2,422.4,31.9,18.0,299.97,0.06,143.99,85.15,97.07
2026-05-15 01:50:00,11,-41.2,422.4,31.48,8.0,303.03,0.03,145.46,81.97,96.94
2026-05-15 01:55:00,11,-41.2,422.4,32.48,17.0,292.89,0.06,140.59,83.93,96.8
2026-05-15 02:00:00,11,-41.2,422.4,32.02,13.0,299.67,0.05,143.84,83.34,96.66
2026-05-15 02:05:00,11,-41.2,422.4,32.14,12.0,307.17,0.04,147.44,83.91,96.52
2026-05-15 02:10:00,11,-41.2,422.4,31.42,12.0,271.29,0.05,130.22,79.63,96.39
2026-05-15 02:15:00,11,-41.2,422.4,32.14,9.0,321.7,0.03,154.41,84.74,96.24
2026-05-15 02:20:00,11,-41.2,422.4,32.37,19.0,219.19,0.13,105.21,76.94,96.12
2026-05-15 02:25:00,11,-41.2,422.4,31.85,13.0,214.54,0.09,102.98,74.34,95.99
2026-05-15 02:30:00,11,-41.2,422.4,32.45,19.0,269.24,0.08,129.24,81.91,95.86
2026-05-15 02:35:00,11,-41.2,422.4,32.04,21.0,224.48,0.13,107.75,78.13,95.73
2026-05-15 02:40:00,11,-41.2,422.4,33.03,12.0,264.68,0.05,127.04,78.89,95.59
