datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,1,243.18,308.3,30.59,25.0,230.03,0.15,110.41,80.09,99.87
2026-05-15 00:05:00,1,243.18,308.3,31.64,25.0,218.88,0.17,105.06,79.09,99.73
2026-05-15 00:10:00,1,243.18,308.3,31.32,33.0,284.31,0.13,136.47,88.64,99.59
2026-05-15 00:15:00,1,243.18,308.3,31.67,27.0,206.47,0.2,99.11,78.76,99.46
2026-05-15 00:20:00,1,243.18,308.3,30.71,35.0,291.29,0.13,139.82,90.17,99.31
2026-05-15 00:25:00,1,243.18,308.3,30.57,46.0,296.13,0.17,142.14,94.69,99.15
2026-05-15 00:30:00,1,243.18,308.3,30.96,34.0,287.89,0.13,138.19,89.41,99.0
2026-05-15 00:35:00,1,243.18,308.3,30.17,26.0,249.16,0.13,119.6,82.3,98.86
2026-05-15 00:40:00,1,243.18,308.3,32.03,35.0,243.27,0.19,116.77,84.97,98.72
2026-05-15 00:45:00,1,243.18,308.3,31.18,43.0,269.94,0.19,129.57,90.6,98.57
2026-05-15 00:50:00,1,243.18,308.3,30.24,32.0,238.86,0.18,114.65,83.45,98.43
2026-05-15 00:55:00,1,243.18,308.3,32.71,53.0,292.95,0.2,140.62,96.81,98.27
2026-05-15 01:00:00,1,243.18,308.3,31.34,48.0,310.97,0.16,149.27,97.24,98.11
2026-05-15 01:05:00,1,243.18,308.3,30.91,41.0,242.08,0.22,116.2,87.01,97.96
2026-05-15 01:10:00,1,243.18,308.3,32.17,29.0,218.37,0.19,104.82,80.49,97.83
2026-05-15 01:15:00,1,243.18,308.3,30.38,51.0,302.92,0.18,145.4,97.3,97.66
2026-05-15 01:20:00,1,243.18,308.3,30.95,45.0,298.06,0.16,143.07,94.56,97.51
2026-05-15 01:25:00,1,243.18,308.3,31.74,37.0,277.89,0.15,133.39,89.33,97.36
2026-05-15 01:30:00,1,243.18,308.3,30.16,35.0,277.86,0.14,133.37,88.6,97.21
2026-05-15 01:35:00,1,243.18,308.3,32.26,34.0,203.36,0.26,97.61,81.06,97.08
2026-05-15 01:40:00,1,243.18,308.3,31.5,36.0,273.15,0.15,131.11,88.44,96.93
2026-05-15 01:45:00,1,243.18,308.3,31.9,36.0,219.52,0.24,105.37,83.14,96.79
2026-05-15 01:50:00,1,243.18,308.3,31.48,51.0,284.15,0.2,136.39,95.06,96.63
2026-05-15 01:55:00,1,243.18,308.3,32.48,28.0,201.94,0.22,96.93,78.76,96.5
2026-05-15 02:00:00,1,243.18,308.3,32.02,39.0,270.47,0.17,129.82,89.22,96.35
2026-05-15 02:05:00,1,243.18,308.3,32.14,36.0,236.26,0.21,113.4,84.66,96.21
2026-05-15 02:10:00,1,243.18,308.3,31.42,49.0,324.89,0.15,155.95,99.4,96.04
2026-05-15 02:15:00,1,243.18,308.3,32.14,21.0,202.86,0.16,97.37,76.27,95.92
2026-05-15 02:20:00,1,243.18,308.3,32.37,27.0,216.84,0.18,104.09,79.63,95.78
2026-05-15 02:25:00,1,243.18,308.3,31.85,43.0,269.35,0.19,129.29,90.54,95.63
2026-05-15 02:30:00,1,243.18,308.3,32.45,46.0,275.12,0.19,132.06,92.24,95.48
2026-05-15 02:35:00,1,243.18,308.3,32.04,31.0,268.78,0.14,129.01,86.18,95.34
2026-05-15 02:40:00,1,243.18,308.3,33.03,32.0,229.67,0.19,110.24,82.59,95.2
2026-05-15 02:45:00,1,243.18,308.3,32.48,38.0,281.84,0.15,135.28,90.14,95.05
2026-05-15 02:50:00,1,243.18,308.3,33.29,42.0,277.49,0.17,133.2,91.08,94.9
2026-05-15 02:55:00,1,243.18,308.3,32.43,31.0,250.97,0.16,120.47,84.3,94.76
2026-05-15 03:00:00,1,243.18,308.3,33.07,47.0,272.73,0.2,130.91,92.34,94.6
