datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,5,-550.0,451.19,30.59,0.0,257.04,0.0,123.38,73.76,99.88
2026-05-15 00:05:00,5,-550.0,451.19,31.64,0.0,243.63,0.0,116.94,72.37,99.76
2026-05-15 00:10:00,5,-550.0,451.19,31.32,0.0,288.33,0.0,138.4,77.3,99.63
2026-05-15 00:15:00,5,-550.0,451.19,31.67,0.0,283.79,0.0,136.22,76.77,99.5
2026-05-15 00:20:00,5,-550.0,451.19,30.71,0.0,266.14,0.0,127.75,74.75,99.38
2026-05-15 00:25:00,5,-550.0,451.19,30.57,0.0,275.68,0.0,132.33,75.82,99.25
2026-05-15 00:30:00,5,-550.0,451.19,30.96,0.0,256.9,0.0,123.31,73.75,99.13
2026-05-15 00:35:00,5,-550.0,451.19,30.17,0.0,215.33,0.0,103.36,69.68,99.01
2026-05-15 00:40:00,5,-550.0,451.19,32.03,0.0,234.12,0.0,112.38,71.43,98.89
2026-05-15 00:45:00,5,-550.0,451.19,31.18,0.0,290.19,0.0,139.29,77.53,98.76
2026-05-15 00:50:00,5,-550.0,451.19,30.24,0.0,232.94,0.0,111.81,71.32,98.64
2026-05-15 00:55:00,5,-550.0,451.19,32.71,0.0,238.28,0.0,114.37,71.84,98.52
2026-05-15 01:00:00,5,-550.0,451.19,31.34,0.0,296.45,0.0,142.29,78.29,98.39
2026-05-15 01:05:00,5,-550.0,451.19,30.91,0.0,289.94,0.0,139.17,77.5,98.26
2026-05-15 01:10:00,5,-550.0,451.19,32.17,0.0,243.01,0.0,116.64,72.31,98.14
2026-05-15 01:15:00,5,-550.0,451.19,30.38,0.0,210.39,0.0,100.99,69.24,98.03
2026-05-15 01:20:00,5,-550.0,451.19,30.95,0.0,221.44,0.0,106.29,70.23,97.91
2026-05-15 01:25:00,5,-550.0,451.19,31.74,0.0,221.32,0.0,106.23,70.22,97.79
2026-05-15 01:30:00,5,-550.0,451.19,30.16,0.0,219.95,0.0,105.58,70.1,97.68
2026-05-15 01:35:00,5,-550.0,451.19,32.26,0.0,276.92,0.0,132.92,75.97,97.55
2026-05-15 01:40:00,5,-550.0,451.19,31.5,0.0,321.47,0.0,154.3,81.49,97.41
2026-05-15 01:45:00,5,-550.0,451.19,31.9,0.0,209.63,0.0,100.62,69.18,97.3
2026-05-15 01:50:00,5,-550.0,451.19,31.48,0.0,322.15,0.0,154.63,81.59,97.16
2026-05-15 01:55:00,5,-550.0,451.19,32.48,0.0,240.77,0.0,115.57,72.09,97.04
2026-05-15 02:00:00,5,-550.0,451.19,32.02,0.0,240.75,0.0,115.56,72.09,96.92
2026-05-15 02:05:00,5,-550.0,451.19,32.14,0.0,297.9,0.0,142.99,78.47,96.79
2026-05-15 02:10:00,5,-550.0,451.19,31.42,0.0,261.69,0.0,125.61,74.27,96.67
2026-05-15 02:15:00,5,-550.0,451.19,32.14,0.0,250.8,0.0,120.38,73.11,96.55
2026-05-15 02:20:00,5,-550.0,451.19,32.37,0.0,213.07,0.0,102.27,69.48,96.43
2026-05-15 02:25:00,5,-550.0,451.19,31.85,0.0,243.26,0.0,116.76,72.34,96.31
2026-05-15 02:30:00,5,-550.0,451.19,32.45,0.0,288.99,0.0,138.71,77.38,96.18
2026-05-15 02:35:00,5,-550.0,451.19,32.04,0.0,202.22,0.0,97.07,68.55,96.07
2026-05-15 02:40:00,5,-550.0,451.19,33.03,0.0,296.99,0.0,142.55,78.36,95.94
2026-05-15 02:45:00,5,-550.0,451.19,32.48,0.0,306.78,0.0,147.26,79.58,95.8
2026-05-15 02:50:00,5,-550.0,451.19,33.29,0.0,311.43,0.0,149.49,80.18,95.67
2026-05-15 02:55:00,5,-550.0,451.19,32.43,0.0,263.61,0.0,126.53,74.48,95.55
2026-05-15 03:00:00,5,-550.0,451.19,33.07,0.0,243.84,0.0,117.04,72.4,95.42
2026-05-15 03:05:00,5,-550.0,451.19,33.55,0.0,253.25,0.0,121.56,73.37,95.3
2026-05-15 03:10:00,5,-550.0,451.19,33.05,0.0,281.99,0.0,135.36,76.56,95.17
2026-05-15 03:15:00,5,-550.0,451.19,33.62,0.0,293.95,0.0,141.09,77.99,95.04
2026-05-15 03:20:00,5,-550.0,451.19,33.06,0.0,305.7,0.0,146.74,79.45,94.91
2026-05-15 03:25:00,5,-550.0,451.19,32.54,0.0,321.05,0.0,154.11,81.44,94.78
2026-05-15 03:30:00,5,-550.0,451.19,34.12,0.0,233.56,0.0,112.11,71.38,94.66
