datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,9,179.14,281.88,30.59,0.0,221.0,0.0,106.08,70.19,99.88
2026-05-15 00:05:00,9,179.14,281.88,31.64,1.0,223.71,0.01,107.38,70.81,99.76
2026-05-15 00:10:00,9,179.14,281.88,31.32,2.0,309.74,0.01,148.68,80.68,99.63
2026-05-15 00:15:00,9,179.14,281.88,31.67,5.0,299.57,0.02,143.8,80.47,99.5
2026-05-15 00:20:00,9,179.14,281.88,30.71,0.0,312.03,0.0,149.78,80.26,99.36
2026-05-15 00:25:00,9,179.14,281.88,30.57,3.0,226.65,0.02,108.79,71.81,99.24
2026-05-15 00:30:00,9,179.14,281.88,30.96,1.0,300.38,0.0,144.18,79.12,99.11
2026-05-15 00:35:00,9,179.14,281.88,30.17,2.0,316.27,0.01,151.81,81.53,98.98
2026-05-15 00:40:00,9,179.14,281.88,32.03,2.0,236.56,0.01,113.55,72.39,98.85
2026-05-15 00:45:00,9,179.14,281.88,31.18,2.0,225.19,0.01,108.09,71.3,98.74
2026-05-15 00:50:00,9,179.14,281.88,30.24,1.0,274.49,0.0,131.75,76.04,98.61
2026-05-15 00:55:00,9,179.14,281.88,32.71,2.0,220.72,0.01,105.94,70.89,98.49
2026-05-15 01:00:00,9,179.14,281.88,31.34,1.0,205.88,0.01,98.82,69.22,98.38
2026-05-15 01:05:00,9,179.14,281.88,30.91,4.0,290.1,0.02,139.25,78.96,98.24
2026-05-15 01:10:00,9,179.14,281.88,32.17,0.0,240.06,0.0,115.23,72.02,98.12
2026-05-15 01:15:00,9,179.14,281.88,30.38,1.0,258.53,0.0,124.1,74.27,98.0
2026-05-15 01:20:00,9,179.14,281.88,30.95,1.0,303.4,0.0,145.63,79.5,97.87
2026-05-15 01:25:00,9,179.14,281.88,31.74,0.0,280.7,0.0,134.74,76.41,97.74
2026-05-15 01:30:00,9,179.14,281.88,30.16,1.0,223.35,0.01,107.21,70.78,97.62
2026-05-15 01:35:00,9,179.14,281.88,32.26,0.0,238.0,0.0,114.24,71.81,97.5
2026-05-15 01:40:00,9,179.14,281.88,31.5,3.0,324.77,0.01,155.89,83.01,97.36
2026-05-15 01:45:00,9,179.14,281.88,31.9,8.0,289.72,0.03,139.07,80.33,97.23
2026-05-15 01:50:00,9,179.14,281.88,31.48,0.0,237.39,0.0,113.95,71.75,97.11
2026-05-15 01:55:00,9,179.14,281.88,32.48,1.0,271.43,0.0,130.29,75.7,96.98
2026-05-15 02:00:00,9,179.14,281.88,32.02,2.0,297.56,0.01,142.83,79.15,96.85
2026-05-15 02:05:00,9,179.14,281.88,32.14,3.0,238.21,0.02,114.34,72.92,96.73
2026-05-15 02:10:00,9,179.14,281.88,31.42,3.0,209.26,0.02,100.45,70.24,96.61
2026-05-15 02:15:00,9,179.14,281.88,32.14,2.0,250.2,0.01,120.1,73.77,96.49
