datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,14,200.0,250.0,30.59,8.0,201.18,0.06,96.57,71.38,99.88
2026-05-15 00:05:00,14,200.0,250.0,31.64,8.0,240.77,0.04,115.57,74.97,99.76
2026-05-15 00:10:00,14,200.0,250.0,31.32,4.0,304.54,0.01,146.18,80.72,99.62
2026-05-15 00:15:00,14,200.0,250.0,31.67,2.0,319.52,0.01,153.37,81.96,99.48
2026-05-15 00:20:00,14,200.0,250.0,30.71,3.0,284.74,0.01,136.68,77.95,99.36
2026-05-15 00:25:00,14,200.0,250.0,30.57,5.0,211.52,0.04,101.53,71.17,99.24
2026-05-15 00:30:00,14,200.0,250.0,30.96,9.0,200.47,0.07,96.23,71.69,99.12
2026-05-15 00:35:00,14,200.0,250.0,30.17,7.0,228.99,0.04,109.92,73.47,98.99
2026-05-15 00:40:00,14,200.0,250.0,32.03,4.0,271.42,0.02,130.28,76.78,98.87
2026-05-15 00:45:00,14,200.0,250.0,31.18,5.0,257.0,0.02,123.36,75.55,98.74
2026-05-15 00:50:00,14,200.0,250.0,30.24,8.0,259.98,0.04,124.79,76.96,98.61
2026-05-15 00:55:00,14,200.0,250.0,32.71,6.0,225.35,0.04,108.17,72.78,98.49
2026-05-15 01:00:00,14,200.0,250.0,31.34,8.0,250.25,0.04,120.12,75.93,98.36
2026-05-15 01:05:00,14,200.0,250.0,30.91,7.0,311.79,0.02,149.66,82.71,98.23
2026-05-15 01:10:00,14,200.0,250.0,32.17,11.0,308.92,0.04,148.28,83.79,98.09
2026-05-15 01:15:00,14,200.0,250.0,30.38,12.0,262.56,0.06,126.03,78.68,97.96
2026-05-15 01:20:00,14,200.0,250.0,30.95,3.0,204.33,0.02,98.08,69.81,97.84
2026-05-15 01:25:00,14,200.0,250.0,31.74,6.0,319.04,0.02,153.14,83.31,97.7
2026-05-15 01:30:00,14,200.0,250.0,30.16,5.0,256.5,0.02,123.12,75.5,97.57
2026-05-15 01:35:00,14,200.0,250.0,32.26,7.0,287.98,0.03,138.23,79.77,97.44
