datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,13,450.0,-188.81,30.59,2.0,269.4,0.01,129.31,75.83,99.87
2026-05-15 00:05:00,13,450.0,-188.81,31.64,1.0,263.71,0.0,126.58,74.84,99.75
2026-05-15 00:10:00,13,450.0,-188.81,31.32,3.0,308.7,0.01,148.18,80.9,99.61
2026-05-15 00:15:00,13,450.0,-188.81,31.67,0.0,311.88,0.0,149.7,80.24,99.48
2026-05-15 00:20:00,13,450.0,-188.81,30.71,1.0,271.12,0.0,130.14,75.66,99.35
2026-05-15 00:25:00,13,450.0,-188.81,30.57,1.0,317.52,0.0,152.41,81.32,99.22
2026-05-15 00:30:00,13,450.0,-188.81,30.96,3.0,312.6,0.01,150.05,81.4,99.08
2026-05-15 00:35:00,13,450.0,-188.81,30.17,2.0,278.31,0.01,133.59,76.85,98.95
2026-05-15 00:40:00,13,450.0,-188.81,32.03,2.0,258.9,0.01,124.27,74.69,98.83
2026-05-15 00:45:00,13,450.0,-188.81,31.18,0.0,313.92,0.0,150.68,80.5,98.7
2026-05-15 00:50:00,13,450.0,-188.81,30.24,3.0,311.31,0.01,149.43,81.23,98.56
2026-05-15 00:55:00,13,450.0,-188.81,32.71,3.0,311.03,0.01,149.3,81.2,98.43
2026-05-15 01:00:00,13,450.0,-188.81,31.34,0.0,209.44,0.0,100.53,69.16,98.31
2026-05-15 01:05:00,13,450.0,-188.81,30.91,6.0,230.39,0.04,110.59,73.25,98.19
2026-05-15 01:10:00,13,450.0,-188.81,32.17,2.0,236.22,0.01,113.39,72.36,98.07
2026-05-15 01:15:00,13,450.0,-188.81,30.38,1.0,242.83,0.01,116.56,72.66,97.95
2026-05-15 01:20:00,13,450.0,-188.81,30.95,4.0,282.43,0.02,135.57,78.05,97.82
2026-05-15 01:25:00,13,450.0,-188.81,31.74,0.0,315.51,0.0,151.44,80.71,97.68
2026-05-15 01:30:00,13,450.0,-188.81,30.16,0.0,209.27,0.0,100.45,69.14,97.57
2026-05-15 01:35:00,13,450.0,-188.81,32.26,2.0,245.76,0.01,117.96,73.31,97.44
2026-05-15 01:40:00,13,450.0,-188.81,31.5,1.0,299.91,0.0,143.96,79.07,97.31
2026-05-15 01:45:00,13,450.0,-188.81,31.9,2.0,281.78,0.01,135.25,77.25,97.18
2026-05-15 01:50:00,13,450.0,-188.81,31.48,2.0,284.89,0.01,136.75,77.62,97.05
2026-05-15 01:55:00,13,450.0,-188.81,32.48,1.0,215.19,0.01,103.29,70.04,96.94
2026-05-15 02:00:00,13,450.0,-188.81,32.02,0.0,214.15,0.0,102.79,69.58,96.82
2026-05-15 02:05:00,13,450.0,-188.81,32.14,2.0,256.41,0.01,123.08,74.42,96.7
2026-05-15 02:10:00,13,450.0,-188.81,31.42,2.0,285.96,0.01,137.26,77.74,96.57
2026-05-15 02:15:00,13,450.0,-188.81,32.14,2.0,305.48,0.01,146.63,80.14,96.43
2026-05-15 02:20:00,13,450.0,-188.81,32.37,1.0,235.15,0.01,112.87,71.9,96.31
2026-05-15 02:25:00,13,450.0,-188.81,31.85,2.0,210.21,0.01,100.9,69.95,96.2
2026-05-15 02:30:00,13,450.0,-188.81,32.45,4.0,263.87,0.02,126.66,75.95,96.07
2026-05-15 02:35:00,13,450.0,-188.81,32.04,0.0,207.14,0.0,99.43,68.96,95.96
2026-05-15 02:40:00,13,450.0,-188.81,33.03,2.0,305.42,0.01,146.6,80.13,95.82
2026-05-15 02:45:00,13,450.0,-188.81,32.48,4.0,285.34,0.02,136.97,78.39,95.69
2026-05-15 02:50:00,13,450.0,-188.81,33.29,2.0,266.21,0.01,127.78,75.48,95.57
2026-05-15 02:55:00,13,450.0,-188.81,32.43,5.0,261.57,0.02,125.55,76.04,95.44
