datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,8,690.0,300.0,30.59,65.0,260.57,0.3,125.07,97.49,99.84
2026-05-15 00:05:00,8,690.0,300.0,31.64,56.0,255.87,0.27,122.82,93.78,99.68
2026-05-15 00:10:00,8,690.0,300.0,31.32,35.0,216.14,0.24,103.75,82.48,99.54
2026-05-15 00:15:00,8,690.0,300.0,31.67,57.0,255.68,0.28,122.73,94.13,99.39
2026-05-15 00:20:00,8,690.0,300.0,30.71,82.0,311.82,0.27,149.67,109.47,99.2
2026-05-15 00:25:00,8,690.0,300.0,30.57,51.0,217.98,0.34,104.63,88.45,99.06
2026-05-15 00:30:00,8,690.0,300.0,30.96,64.0,264.82,0.29,127.11,97.59,98.89
2026-05-15 00:35:00,8,690.0,300.0,30.17,51.0,235.82,0.29,113.19,90.02,98.74
2026-05-15 00:40:00,8,690.0,300.0,32.03,59.0,277.08,0.24,133.0,97.12,98.58
2026-05-15 00:45:00,8,690.0,300.0,31.18,99.0,318.49,0.31,152.87,116.37,98.39
2026-05-15 00:50:00,8,690.0,300.0,30.24,57.0,241.63,0.31,115.98,92.74,98.23
2026-05-15 00:55:00,8,690.0,300.0,32.71,79.0,305.35,0.27,146.57,107.59,98.05
2026-05-15 01:00:00,8,690.0,300.0,31.34,84.0,295.77,0.31,141.97,108.23,97.87
2026-05-15 01:05:00,8,690.0,300.0,30.91,55.0,228.15,0.34,109.51,90.79,97.72
2026-05-15 01:10:00,8,690.0,300.0,32.17,36.0,203.28,0.28,97.57,81.79,97.59
2026-05-15 01:15:00,8,690.0,300.0,30.38,38.0,202.7,0.29,97.3,82.46,97.45
2026-05-15 01:20:00,8,690.0,300.0,30.95,37.0,208.75,0.27,100.2,82.59,97.31
2026-05-15 01:25:00,8,690.0,300.0,31.74,70.0,247.24,0.36,118.67,97.96,97.15
2026-05-15 01:30:00,8,690.0,300.0,30.16,103.0,308.53,0.34,148.09,116.53,96.95
2026-05-15 01:35:00,8,690.0,300.0,32.26,58.0,264.25,0.26,126.84,95.37,96.8
2026-05-15 01:40:00,8,690.0,300.0,31.5,74.0,279.4,0.3,134.11,102.75,96.62
2026-05-15 01:45:00,8,690.0,300.0,31.9,44.0,200.79,0.35,96.38,84.53,96.48
2026-05-15 01:50:00,8,690.0,300.0,31.48,42.0,230.19,0.25,110.49,86.25,96.34
2026-05-15 01:55:00,8,690.0,300.0,32.48,107.0,322.71,0.33,154.9,119.77,96.14
2026-05-15 02:00:00,8,690.0,300.0,32.02,100.0,322.87,0.31,154.98,117.3,95.94
2026-05-15 02:05:00,8,690.0,300.0,32.14,93.0,291.76,0.35,140.05,110.97,95.76
2026-05-15 02:10:00,8,690.0,300.0,31.42,83.0,296.25,0.3,142.2,107.91,95.58
2026-05-15 02:15:00,8,690.0,300.0,32.14,39.0,201.9,0.3,96.91,82.77,95.44
2026-05-15 02:20:00,8,690.0,300.0,32.37,107.0,313.28,0.35,150.38,118.57,95.24
2026-05-15 02:25:00,8,690.0,300.0,31.85,91.0,300.18,0.32,144.08,111.24,95.06
2026-05-15 02:30:00,8,690.0,300.0,32.45,67.0,223.99,0.43,107.52,94.78,94.9
2026-05-15 02:35:00,8,690.0,300.0,32.04,61.0,240.06,0.34,115.23,94.05,94.74
2026-05-15 02:40:00,8,690.0,300.0,33.03,58.0,238.12,0.33,114.3,92.79,94.59
2026-05-15 02:45:00,8,690.0,300.0,32.48,43.0,211.37,0.31,101.46,85.0,94.45
2026-05-15 02:50:00,8,690.0,300.0,33.29,81.0,276.61,0.34,132.77,104.96,94.27
2026-05-15 02:55:00,8,690.0,300.0,32.43,60.0,224.13,0.38,107.58,92.24,94.12
2026-05-15 03:00:00,8,690.0,300.0,33.07,52.0,234.12,0.3,112.38,90.23,93.97
2026-05-15 03:05:00,8,690.0,300.0,33.55,69.0,295.88,0.25,142.02,102.87,93.8
2026-05-15 03:10:00,8,690.0,300.0,33.05,87.0,315.5,0.28,151.44,111.72,93.61
2026-05-15 03:15:00,8,690.0,300.0,33.62,49.0,210.39,0.35,100.99,87.1,93.47
2026-05-15 03:20:00,8,690.0,300.0,33.06,54.0,219.28,0.36,105.26,89.66,93.32
2026-05-15 03:25:00,8,690.0,300.0,32.54,60.0,255.19,0.29,122.49,95.15,93.16
2026-05-15 03:30:00,8,690.0,300.0,34.12,68.0,275.08,0.29,132.04,100.14,92.99
2026-05-15 03:35:00,8,690.0,300.0,34.33,49.0,234.52,0.28,112.57,89.19,92.84
2026-05-15 03:40:00,8,690.0,300.0,33.66,57.0,267.52,0.25,128.41,95.36,92.68
2026-05-15 03:45:00,8,690.0,300.0,34.42,42.0,221.48,0.27,106.31,85.48,92.54
2026-05-15 03:50:00,8,690.0,300.0,34.88,99.0,292.42,0.37,140.36,113.19,92.35
2026-05-15 03:55:00,8,690.0,300.0,34.29,47.0,222.8,0.3,106.94,87.41,92.21
2026-05-15 04:00:00,8,690.0,300.0,33.88,69.0,294.0,0.25,141.12,102.64,92.04
2026-05-15 04:05:00,8,690.0,300.0,34.63,58.0,276.97,0.24,132.95,96.76,91.87
2026-05-15 04:10:00,8,690.0,300.0,35.03,62.0,281.07,0.25,134.91,98.65,91.71
2026-05-15 04:15:00,8,690.0,300.0,35.09,83.0,285.53,0.32,137.05,106.67,91.53
2026-05-15 04:20:00,8,690.0,300.0,34.99,31.0,226.18,0.19,108.57,81.91,91.4
2026-05-15 04:25:00,8,690.0,300.0,35.08,72.0,320.32,0.22,153.75,106.99,91.22
2026-05-15 04:30:00,8,690.0,300.0,35.96,79.0,317.81,0.25,152.55,109.17,91.03
2026-05-15 04:35:00,8,690.0,300.0,35.56,63.0,300.22,0.22,144.11,101.25,90.87
