datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,4,687.5,200.0,0.0,31.31,25.93,311.38,0.09,140.6,89.91,98.72
2026-05-15 00:05:00,4,687.5,200.0,0.0,30.98,28.0,264.54,0.14,125.78,87.18,99.87
2026-05-15 00:10:00,4,687.5,200.0,0.0,30.47,28.73,291.42,0.1,139.39,90.6,100.0
2026-05-15 00:15:00,4,687.5,200.0,0.0,30.22,28.13,286.79,0.1,141.8,91.0,98.21
2026-05-15 00:20:00,4,687.5,200.0,0.0,30.89,26.07,296.38,0.1,142.98,90.58,99.6
2026-05-15 00:25:00,4,687.5,200.0,0.0,30.21,29.6,315.32,0.1,148.23,93.19,98.56
2026-05-15 00:30:00,4,687.5,200.0,0.0,31.58,30.6,265.0,0.14,125.16,87.95,98.07
2026-05-15 00:35:00,4,687.5,200.0,0.0,31.28,31.47,197.78,0.27,91.71,81.98,99.53
2026-05-15 00:40:00,4,687.5,200.0,0.0,31.04,30.0,228.45,0.19,106.06,83.86,98.26
2026-05-15 00:45:00,4,687.5,200.0,0.0,32.13,31.01,144.25,0.45,66.72,78.62,98.09
2026-05-15 00:50:00,4,687.5,200.0,0.0,31.2,32.41,219.79,0.23,101.79,83.99,99.13
2026-05-15 00:55:00,4,687.5,200.0,0.0,31.67,30.88,249.72,0.16,115.18,85.93,98.88
2026-05-15 01:00:00,4,687.5,200.0,0.0,31.07,31.82,283.49,0.13,144.35,93.01,99.21
2026-05-15 01:05:00,4,687.5,200.0,0.0,30.72,31.88,253.69,0.16,117.08,86.67,96.42
2026-05-15 01:10:00,4,687.5,200.0,0.0,31.65,32.35,297.05,0.13,145.7,93.55,98.08
2026-05-15 01:15:00,4,687.5,200.0,0.0,30.94,34.35,284.19,0.14,137.6,92.2,97.49
2026-05-15 01:20:00,4,687.5,200.0,0.0,31.54,32.42,237.78,0.18,114.86,86.44,97.73
2026-05-15 01:25:00,4,687.5,200.0,0.0,32.34,29.55,207.8,0.22,100.04,82.65,97.37
2026-05-15 01:30:00,4,687.5,200.0,0.0,31.15,31.69,225.58,0.19,106.85,84.6,97.65
2026-05-15 01:35:00,4,687.5,200.0,0.0,31.69,35.96,347.75,0.09,166.3,100.52,97.85
2026-05-15 01:40:00,4,687.5,200.0,0.0,31.38,33.62,283.31,0.12,137.2,91.81,97.14
2026-05-15 01:45:00,4,687.5,200.0,0.0,32.07,34.09,254.86,0.16,116.76,87.38,96.6
2026-05-15 01:50:00,4,687.5,200.0,0.0,32.33,33.02,207.03,0.24,92.15,82.54,97.11
2026-05-15 01:55:00,4,687.5,200.0,0.0,32.25,34.1,180.12,0.36,82.73,81.67,98.47
2026-05-15 02:00:00,4,687.5,200.0,0.0,32.19,32.5,286.38,0.14,138.57,91.8,96.93
2026-05-15 02:05:00,4,687.5,200.0,0.0,31.64,33.77,225.08,0.23,107.28,85.5,98.55
2026-05-15 02:10:00,4,687.5,200.0,0.0,31.65,33.44,224.36,0.2,106.69,85.21,98.44
2026-05-15 02:15:00,4,687.5,200.0,0.0,31.81,32.31,262.48,0.15,116.81,86.75,96.56
2026-05-15 02:20:00,4,687.5,200.0,0.0,32.09,30.84,238.36,0.17,117.79,86.48,96.65
2026-05-15 02:25:00,4,687.5,200.0,0.0,31.95,36.18,327.41,0.11,152.81,96.76,96.54
2026-05-15 02:30:00,4,687.5,200.0,0.0,33.07,31.98,306.12,0.11,138.89,91.63,96.7
2026-05-15 02:35:00,4,687.5,200.0,0.0,31.4,32.31,176.63,0.35,76.47,80.13,95.97
2026-05-15 02:40:00,4,687.5,200.0,0.0,31.88,33.38,276.13,0.13,136.89,91.67,96.44
2026-05-15 02:45:00,4,687.5,200.0,0.0,32.33,33.18,225.05,0.21,111.99,86.18,94.96
2026-05-15 02:50:00,4,687.5,200.0,0.0,32.29,33.86,271.51,0.16,127.71,89.71,96.2
2026-05-15 02:55:00,4,687.5,200.0,0.0,33.38,32.32,328.0,0.1,155.3,96.08,95.51
2026-05-15 03:00:00,4,687.5,200.0,0.0,32.13,30.72,239.57,0.17,112.63,85.37,96.87
2026-05-15 03:05:00,4,687.5,200.0,0.0,33.6,31.32,274.09,0.14,131.42,89.65,94.29
2026-05-15 03:10:00,4,687.5,200.0,0.0,34.48,32.72,285.62,0.13,140.35,92.31,93.1
2026-05-15 03:15:00,4,687.5,200.0,0.0,33.24,31.05,292.89,0.11,141.76,92.04,95.12
2026-05-15 03:20:00,4,687.5,200.0,0.0,33.19,29.78,210.87,0.22,102.27,83.14,95.84
2026-05-15 03:25:00,4,687.5,200.0,0.0,33.66,29.99,280.94,0.11,132.61,89.41,96.02
2026-05-15 03:30:00,4,687.5,200.0,0.0,34.12,32.06,227.97,0.2,105.95,84.59,93.99
2026-05-15 03:35:00,4,687.5,200.0,0.0,33.12,28.52,236.97,0.17,110.32,84.14,94.53
2026-05-15 03:40:00,4,687.5,200.0,0.0,34.45,30.06,213.19,0.21,96.79,82.24,94.58
2026-05-15 03:45:00,4,687.5,200.0,0.0,34.91,30.2,245.33,0.16,108.8,84.41,94.93
2026-05-15 03:50:00,4,687.5,200.0,0.0,34.37,29.07,326.51,0.1,142.46,105.89,93.97
2026-05-15 03:55:00,4,687.5,200.0,0.0,35.07,25.65,369.96,0.06,183.31,102.21,92.84
2026-05-15 04:00:00,4,687.5,200.0,0.0,34.04,27.78,237.14,0.15,114.08,84.6,93.82
2026-05-15 04:05:00,4,687.5,200.0,0.0,34.33,26.79,242.28,0.15,103.48,82.18,91.67
2026-05-15 04:10:00,4,687.5,200.0,0.0,34.77,25.32,355.62,0.06,169.77,97.79,94.11
2026-05-15 04:15:00,4,687.5,200.0,0.0,34.15,27.65,261.23,0.14,128.18,87.61,93.62
2026-05-15 04:20:00,4,687.5,200.0,0.0,34.73,24.98,236.09,0.14,106.12,82.02,93.85
2026-05-15 04:25:00,4,687.5,200.0,0.0,35.42,24.05,212.71,0.18,97.25,80.16,94.83
2026-05-15 04:30:00,4,687.5,200.0,0.0,35.02,23.59,213.73,0.16,101.81,80.77,93.22
