datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,13,331.3,250.0,0.0,31.31,25.93,237.96,0.15,115.48,84.24,100.0
2026-05-15 00:05:00,13,331.3,250.0,0.0,30.98,28.0,284.41,0.11,137.35,89.86,99.85
2026-05-15 00:10:00,13,331.3,250.0,0.0,30.47,28.73,258.64,0.13,124.51,87.13,100.0
2026-05-15 00:15:00,13,331.3,250.0,0.0,30.22,28.13,249.27,0.15,122.45,86.5,98.22
2026-05-15 00:20:00,13,331.3,250.0,0.0,30.89,26.07,283.1,0.11,132.71,99.6,99.48
2026-05-15 00:25:00,13,331.3,250.0,0.0,30.21,29.59,210.23,0.2,101.89,82.96,98.06
2026-05-15 00:30:00,13,331.3,250.0,0.0,31.58,30.59,184.51,0.29,88.54,81.2,98.59
2026-05-15 00:35:00,13,331.3,250.0,0.0,31.28,31.46,265.84,0.15,130.48,89.49,98.99
2026-05-15 00:40:00,13,331.3,250.0,0.0,31.04,30.0,280.18,0.12,132.81,89.47,99.3
2026-05-15 00:45:00,13,331.3,250.0,0.0,32.13,30.99,264.6,0.13,115.06,85.88,99.27
2026-05-15 00:50:00,13,331.3,250.0,0.0,31.2,32.39,253.75,0.16,119.65,87.4,98.85
2026-05-15 00:55:00,13,331.3,250.0,0.0,31.67,30.86,254.17,0.17,122.14,87.43,98.63
2026-05-15 01:00:00,13,331.3,250.0,0.0,31.07,31.79,189.65,0.28,88.99,81.67,98.25
2026-05-15 01:05:00,13,331.3,250.0,0.0,30.72,31.86,197.85,0.26,95.75,82.78,98.66
2026-05-15 01:10:00,13,331.3,250.0,0.0,31.65,32.33,223.63,0.19,108.29,85.11,97.58
2026-05-15 01:15:00,13,331.3,250.0,0.0,30.94,34.33,216.62,0.23,102.82,84.85,96.43
2026-05-15 01:20:00,13,331.3,250.0,0.0,31.54,32.4,201.86,0.24,100.31,83.73,98.54
2026-05-15 01:25:00,13,331.3,250.0,0.0,32.34,29.54,279.01,0.11,127.57,88.06,95.91
2026-05-15 01:30:00,13,331.3,250.0,0.0,31.15,31.67,208.66,0.25,98.96,83.26,97.93
2026-05-15 01:35:00,13,331.3,250.0,0.0,31.69,35.94,215.14,0.24,103.96,85.64,96.66
2026-05-15 01:40:00,13,331.3,250.0,0.0,31.38,33.6,251.03,0.17,118.09,87.51,96.83
2026-05-15 01:45:00,13,331.3,250.0,0.0,32.07,34.07,202.15,0.27,97.64,83.9,98.94
2026-05-15 01:50:00,13,331.3,250.0,0.0,32.33,33.01,263.7,0.14,127.01,89.21,98.17
2026-05-15 01:55:00,13,331.3,250.0,0.0,32.25,34.07,335.86,0.1,158.93,97.72,97.13
2026-05-15 02:00:00,13,331.3,250.0,0.0,32.19,32.47,275.6,0.14,112.75,85.95,96.51
2026-05-15 02:05:00,13,331.3,250.0,0.0,31.64,33.74,247.48,0.18,112.59,86.44,97.71
2026-05-15 02:10:00,13,331.3,250.0,0.0,31.65,33.4,254.83,0.18,124.97,88.97,95.95
2026-05-15 02:15:00,13,331.3,250.0,0.0,31.81,32.27,230.42,0.19,112.47,85.92,97.91
2026-05-15 02:20:00,13,331.3,250.0,0.0,32.09,30.8,188.76,0.29,90.67,81.62,96.75
2026-05-15 02:25:00,13,331.3,250.0,0.0,31.95,36.14,191.71,0.33,96.1,84.48,96.45
2026-05-15 02:30:00,13,331.3,250.0,0.0,33.07,31.94,252.4,0.14,118.19,86.89,95.99
2026-05-15 02:35:00,13,331.3,250.0,0.0,31.4,32.28,206.2,0.25,91.1,82.12,96.11
2026-05-15 02:40:00,13,331.3,250.0,0.0,31.88,33.35,300.35,0.11,139.73,92.32,96.12
2026-05-15 02:45:00,13,331.3,250.0,0.0,32.33,33.14,250.18,0.18,121.99,88.21,96.4
2026-05-15 02:50:00,13,331.3,250.0,0.0,32.29,33.81,220.13,0.24,104.47,85.0,96.1
2026-05-15 02:55:00,13,331.3,250.0,0.0,33.38,32.28,303.23,0.11,134.46,90.65,94.82
2026-05-15 03:00:00,13,331.3,250.0,0.0,32.13,30.68,239.01,0.16,112.07,85.22,95.04
2026-05-15 03:05:00,13,331.3,250.0,0.0,33.6,31.28,260.12,0.14,128.4,88.93,94.93
2026-05-15 03:10:00,13,331.3,250.0,0.0,34.48,32.68,255.51,0.17,124.08,88.5,95.15
2026-05-15 03:15:00,13,331.3,250.0,0.0,33.24,31.01,287.72,0.11,152.5,94.87,95.34
2026-05-15 03:20:00,13,331.3,250.0,0.0,33.19,29.74,287.26,0.11,131.78,89.12,94.01
2026-05-15 03:25:00,13,331.3,250.0,0.0,33.66,29.94,284.19,0.12,144.68,92.42,93.57
2026-05-15 03:30:00,13,331.3,250.0,0.0,34.12,32.0,283.91,0.12,144.4,93.07,94.92
2026-05-15 03:35:00,13,331.3,250.0,0.0,33.12,28.47,345.25,0.07,162.93,96.86,94.06
2026-05-15 03:40:00,13,331.3,250.0,0.0,34.45,30.0,146.34,0.47,75.44,79.42,93.74
2026-05-15 03:45:00,13,331.3,250.0,0.0,34.91,30.13,169.88,0.32,79.75,79.77,93.53
