datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,1,186.69,314.15,0.0,31.31,25.93,285.02,0.11,136.35,88.89,100.0
2026-05-15 00:05:00,1,186.69,314.15,0.0,30.98,28.0,217.21,0.18,105.35,83.01,98.59
2026-05-15 00:10:00,1,186.69,314.15,0.0,30.47,28.73,239.68,0.17,110.02,84.15,98.82
2026-05-15 00:15:00,1,186.69,314.15,0.0,30.22,28.13,193.63,0.23,91.64,80.72,99.68
2026-05-15 00:20:00,1,186.69,314.15,0.0,30.89,26.07,236.32,0.15,116.67,84.53,98.31
2026-05-15 00:25:00,1,186.69,314.15,0.0,30.21,29.61,238.41,0.16,113.94,85.22,99.6
2026-05-15 00:30:00,1,186.69,314.15,0.0,31.58,30.61,317.2,0.1,144.71,92.62,99.02
2026-05-15 00:35:00,1,186.69,314.15,0.0,31.28,31.47,178.66,0.31,88.89,81.6,99.87
2026-05-15 00:40:00,1,186.69,314.15,0.0,31.04,30.01,240.74,0.17,117.64,86.15,100.0
2026-05-15 00:45:00,1,186.69,314.15,0.0,32.13,31.0,305.12,0.1,151.66,94.61,98.56
2026-05-15 00:50:00,1,186.69,314.15,0.0,31.2,32.4,285.47,0.12,139.08,91.85,97.24
2026-05-15 00:55:00,1,186.69,314.15,0.0,31.67,30.87,300.97,0.11,143.19,92.33,97.06
2026-05-15 01:00:00,1,186.69,314.15,0.0,31.07,31.8,319.85,0.1,154.13,95.57,98.56
2026-05-15 01:05:00,1,186.69,314.15,0.0,30.72,31.86,256.87,0.16,125.41,88.48,97.42
2026-05-15 01:10:00,1,186.69,314.15,0.0,31.65,32.33,262.49,0.13,125.14,88.53,96.94
2026-05-15 01:15:00,1,186.69,314.15,0.0,30.94,34.32,165.63,0.37,78.05,81.09,97.81
2026-05-15 01:20:00,1,186.69,314.15,0.0,31.54,32.4,208.5,0.24,90.88,82.11,96.6
2026-05-15 01:25:00,1,186.69,314.15,0.0,32.34,29.53,278.74,0.12,135.17,89.88,96.81
2026-05-15 01:30:00,1,186.69,314.15,0.0,31.15,31.66,347.16,0.08,166.46,99.04,97.68
2026-05-15 01:35:00,1,186.69,314.15,0.0,31.69,35.92,228.94,0.22,109.19,86.6,98.18
2026-05-15 01:40:00,1,186.69,314.15,0.0,31.38,33.59,200.73,0.25,99.82,84.08,97.0
2026-05-15 01:45:00,1,186.69,314.15,0.0,32.07,34.06,266.2,0.16,135.09,91.52,97.13
2026-05-15 01:50:00,1,186.69,314.15,0.0,32.33,32.99,255.13,0.17,120.13,87.74,97.97
2026-05-15 01:55:00,1,186.69,314.15,0.0,32.25,34.06,288.93,0.14,138.04,92.21,97.07
2026-05-15 02:00:00,1,186.69,314.15,0.0,32.19,32.46,228.29,0.2,109.52,85.42,96.05
2026-05-15 02:05:00,1,186.69,314.15,0.0,31.64,33.73,268.04,0.15,123.85,88.77,96.88
2026-05-15 02:10:00,1,186.69,314.15,0.0,31.65,33.39,258.06,0.17,122.41,88.37,95.49
2026-05-15 02:15:00,1,186.69,314.15,0.0,31.81,32.26,265.54,0.14,127.8,89.13,95.18
2026-05-15 02:20:00,1,186.69,314.15,0.0,32.09,30.79,275.65,0.13,129.73,89.04,95.68
2026-05-15 02:25:00,1,186.69,314.15,0.0,31.95,36.12,315.09,0.12,159.11,98.53,93.91
2026-05-15 02:30:00,1,186.69,314.15,0.0,33.07,31.92,243.35,0.16,103.14,83.93,97.71
2026-05-15 02:35:00,1,186.69,314.15,0.0,31.4,32.25,178.86,0.3,81.05,98.76,94.89
2026-05-15 02:40:00,1,186.69,314.15,0.0,31.88,33.32,266.96,0.14,125.08,88.88,94.71
2026-05-15 02:45:00,1,186.69,314.15,0.0,32.33,33.12,239.41,0.19,121.01,88.01,94.64
2026-05-15 02:50:00,1,186.69,314.15,0.0,32.29,33.78,240.03,0.18,114.67,86.88,94.07
2026-05-15 02:55:00,1,186.69,314.15,0.0,33.38,32.25,263.1,0.15,122.53,87.96,96.14
2026-05-15 03:00:00,1,186.69,314.15,0.0,32.13,30.65,257.87,0.14,126.95,88.37,95.44
2026-05-15 03:05:00,1,186.69,314.15,0.0,33.6,31.25,253.53,0.15,122.94,87.7,94.91
