datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,5,612.9,600.0,0.0,31.31,25.93,279.79,0.11,137.6,89.2,99.39
2026-05-15 00:05:00,5,612.9,600.0,0.0,30.98,28.0,156.4,0.37,73.9,78.31,99.76
2026-05-15 00:10:00,5,612.9,600.0,0.0,30.47,28.74,236.06,0.16,111.24,84.37,100.0
2026-05-15 00:15:00,5,612.9,600.0,0.0,30.22,28.14,267.91,0.13,133.46,89.0,98.78
2026-05-15 00:20:00,5,612.9,600.0,0.0,30.89,26.07,247.41,0.15,113.09,83.79,97.4
2026-05-15 00:25:00,5,612.9,600.0,0.0,30.21,29.61,302.02,0.11,138.41,90.68,99.49
2026-05-15 00:30:00,5,612.9,600.0,0.0,31.58,30.61,325.3,0.1,151.55,94.44,99.07
2026-05-15 00:35:00,5,612.9,600.0,0.0,31.28,31.47,213.74,0.22,97.74,82.91,97.89
2026-05-15 00:40:00,5,612.9,600.0,0.0,31.04,30.01,144.9,0.44,69.33,78.57,98.56
2026-05-15 00:45:00,5,612.9,600.0,0.0,32.13,31.01,216.72,0.23,108.97,84.86,97.32
2026-05-15 00:50:00,5,612.9,600.0,0.0,31.2,32.42,254.2,0.14,127.22,89.05,98.03
2026-05-15 00:55:00,5,612.9,600.0,0.0,31.67,30.88,344.29,0.08,182.5,103.8,99.49
2026-05-15 01:00:00,5,612.9,600.0,0.0,31.07,31.81,310.41,0.11,146.66,93.57,98.13
2026-05-15 01:05:00,5,612.9,600.0,0.0,30.72,31.87,241.44,0.17,117.21,86.72,97.0
2026-05-15 01:10:00,5,612.9,600.0,0.0,31.65,32.34,208.48,0.22,98.45,83.34,98.09
2026-05-15 01:15:00,5,612.9,600.0,0.0,30.94,34.35,216.02,0.23,103.14,84.91,99.02
2026-05-15 01:20:00,5,612.9,600.0,0.0,31.54,32.41,258.09,0.15,123.49,102.95,97.32
2026-05-15 01:25:00,5,612.9,600.0,0.0,32.34,29.54,291.88,0.11,131.57,89.0,98.16
2026-05-15 01:30:00,5,612.9,600.0,0.0,31.15,31.67,252.99,0.15,115.51,86.25,97.62
2026-05-15 01:35:00,5,612.9,600.0,0.0,31.69,35.94,275.35,0.15,133.85,91.86,98.16
2026-05-15 01:40:00,5,612.9,600.0,0.0,31.38,33.61,244.84,0.18,105.4,84.98,95.84
2026-05-15 01:45:00,5,612.9,600.0,0.0,32.07,34.08,276.18,0.15,130.46,90.4,97.24
2026-05-15 01:50:00,5,612.9,600.0,0.0,32.33,33.01,256.41,0.15,113.59,86.33,96.68
