datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,12,-521.88,373.05,-0.26,31.31,25.93,192.01,0.24,96.69,80.83,99.96
2026-05-15 00:05:00,12,-521.88,373.05,-0.26,30.98,28.0,255.83,0.13,130.55,88.26,99.71
2026-05-15 00:10:00,12,-521.88,373.05,-0.26,30.47,28.74,296.18,0.11,144.57,91.95,99.7
2026-05-15 00:15:00,12,-521.88,373.05,-0.26,30.22,28.14,292.35,0.1,147.37,92.45,99.77
2026-05-15 00:20:00,12,-521.88,373.05,-0.26,30.89,26.07,202.87,0.21,92.6,80.12,97.87
2026-05-15 00:25:00,12,-521.88,373.05,-0.26,30.21,29.61,255.54,0.15,122.22,86.96,99.33
2026-05-15 00:30:00,12,-521.88,373.05,-0.26,31.58,30.61,276.0,0.11,121.02,86.97,98.6
2026-05-15 00:35:00,12,-521.88,373.05,-0.26,31.28,31.48,281.85,0.12,125.79,88.36,98.71
2026-05-15 00:40:00,12,-521.88,373.05,-0.26,31.04,30.01,199.1,0.24,95.01,81.97,98.58
2026-05-15 00:45:00,12,-521.88,373.05,-0.26,32.13,31.01,239.74,0.16,116.25,86.2,98.84
2026-05-15 00:50:00,12,-521.88,373.05,-0.26,31.2,32.42,320.33,0.09,147.12,93.86,97.43
2026-05-15 00:55:00,12,-521.88,373.05,-0.26,31.67,30.88,219.59,0.21,109.15,84.81,98.48
2026-05-15 01:00:00,12,-521.88,373.05,-0.26,31.07,31.82,283.49,0.12,133.26,90.22,97.25
2026-05-15 01:05:00,12,-521.88,373.05,-0.26,30.72,31.89,271.83,0.14,124.74,88.3,98.95
2026-05-15 01:10:00,12,-521.88,373.05,-0.26,31.65,32.35,263.85,0.15,121.51,87.77,98.05
2026-05-15 01:15:00,12,-521.88,373.05,-0.26,30.94,34.36,226.42,0.21,110.34,86.26,96.87
2026-05-15 01:20:00,12,-521.88,373.05,-0.26,31.54,32.42,179.92,0.31,82.29,80.92,96.12
2026-05-15 01:25:00,12,-521.88,373.05,-0.26,32.34,29.56,236.49,0.16,107.46,83.92,98.28
2026-05-15 01:30:00,12,-521.88,373.05,-0.26,31.15,31.7,191.83,0.29,96.53,82.92,96.84
2026-05-15 01:35:00,12,-521.88,373.05,-0.26,31.69,35.97,181.35,0.33,88.47,83.15,95.89
2026-05-15 01:40:00,12,-521.88,373.05,-0.26,31.38,33.64,193.65,0.31,91.43,82.78,97.89
2026-05-15 01:45:00,12,-521.88,373.05,-0.26,32.07,34.11,161.14,0.42,80.9,81.53,97.32
2026-05-15 01:50:00,12,-521.88,373.05,-0.26,32.33,33.05,213.31,0.22,107.16,85.2,96.9
2026-05-15 01:55:00,12,-521.88,373.05,-0.26,32.25,34.12,248.87,0.17,133.52,91.19,97.12
2026-05-15 02:00:00,12,-521.88,373.05,-0.26,32.19,32.52,295.39,0.12,128.85,89.42,94.91
2026-05-15 02:05:00,12,-521.88,373.05,-0.26,31.64,33.79,260.24,0.17,129.14,90.03,97.03
2026-05-15 02:10:00,12,-521.88,373.05,-0.26,31.65,33.46,286.59,0.14,141.06,92.76,96.4
2026-05-15 02:15:00,12,-521.88,373.05,-0.26,31.81,32.32,214.57,0.21,104.1,84.34,96.62
2026-05-15 02:20:00,12,-521.88,373.05,-0.26,32.09,30.85,283.55,0.12,131.55,89.47,95.89
2026-05-15 02:25:00,12,-521.88,373.05,-0.26,31.95,36.2,374.75,0.09,177.21,103.97,95.96
2026-05-15 02:30:00,12,-521.88,373.05,-0.26,33.07,31.99,286.17,0.12,133.82,90.41,95.88
