datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,7,121.14,115.22,0.0,31.31,25.93,196.76,0.22,81.54,78.36,100.0
2026-05-15 00:05:00,7,121.14,115.22,0.0,30.98,28.0,278.74,0.11,128.3,87.69,99.42
2026-05-15 00:10:00,7,121.14,115.22,0.0,30.47,28.73,185.94,0.26,87.94,80.39,98.73
2026-05-15 00:15:00,7,121.14,115.22,0.0,30.22,28.13,327.56,0.09,161.17,96.26,99.85
2026-05-15 00:20:00,7,121.14,115.22,0.0,30.89,26.06,187.23,0.23,90.53,79.82,99.84
2026-05-15 00:25:00,7,121.14,115.22,0.0,30.21,29.59,235.79,0.17,111.61,84.77,99.84
2026-05-15 00:30:00,7,121.14,115.22,0.0,31.58,30.59,269.11,0.13,124.65,87.81,98.32
2026-05-15 00:35:00,7,121.14,115.22,0.0,31.28,31.45,196.24,0.25,90.27,81.7,97.95
2026-05-15 00:40:00,7,121.14,115.22,0.0,31.04,29.99,206.54,0.23,101.09,83.01,100.0
2026-05-15 00:45:00,7,121.14,115.22,0.0,32.13,30.99,245.25,0.16,120.5,87.09,98.04
2026-05-15 00:50:00,7,121.14,115.22,0.0,31.2,32.38,215.94,0.22,110.27,85.58,97.96
2026-05-15 00:55:00,7,121.14,115.22,0.0,31.67,30.85,253.95,0.14,117.65,86.39,100.0
2026-05-15 01:00:00,7,121.14,115.22,0.0,31.07,31.78,308.71,0.11,149.35,94.28,98.83
2026-05-15 01:05:00,7,121.14,115.22,0.0,30.72,31.84,312.63,0.1,152.76,95.2,99.25
2026-05-15 01:10:00,7,121.14,115.22,0.0,31.65,32.3,269.84,0.15,132.95,90.37,98.15
2026-05-15 01:15:00,7,121.14,115.22,0.0,30.94,34.29,161.42,0.42,72.98,80.49,97.39
2026-05-15 01:20:00,7,121.14,115.22,0.0,31.54,32.36,261.29,0.15,116.93,86.79,98.0
2026-05-15 01:25:00,7,121.14,115.22,0.0,32.34,29.5,258.47,0.14,119.29,86.27,97.47
2026-05-15 01:30:00,7,121.14,115.22,0.0,31.15,31.62,219.01,0.2,104.15,84.09,96.51
2026-05-15 01:35:00,7,121.14,115.22,0.0,31.69,35.88,327.99,0.1,149.23,95.66,96.04
2026-05-15 01:40:00,7,121.14,115.22,0.0,31.38,33.55,245.26,0.18,115.79,87.03,96.45
2026-05-15 01:45:00,7,121.14,115.22,0.0,32.07,34.01,307.36,0.12,146.34,94.28,96.35
2026-05-15 01:50:00,7,121.14,115.22,0.0,32.33,32.94,284.35,0.13,127.72,89.33,96.47
2026-05-15 01:55:00,7,121.14,115.22,0.0,32.25,34.0,291.66,0.12,143.76,93.6,96.99
2026-05-15 02:00:00,7,121.14,115.22,0.0,32.19,32.4,198.0,0.25,91.61,82.25,97.62
2026-05-15 02:05:00,7,121.14,115.22,0.0,31.64,33.66,319.31,0.09,149.0,94.8,96.28
2026-05-15 02:10:00,7,121.14,115.22,0.0,31.65,33.32,221.74,0.2,105.58,84.95,97.28
2026-05-15 02:15:00,7,121.14,115.22,0.0,31.81,32.19,225.63,0.2,103.2,84.11,97.63
2026-05-15 02:20:00,7,121.14,115.22,0.0,32.09,30.73,286.38,0.12,146.08,93.06,96.0
2026-05-15 02:25:00,7,121.14,115.22,0.0,31.95,36.04,239.51,0.2,104.65,85.73,94.48
2026-05-15 02:30:00,7,121.14,115.22,0.0,33.07,31.85,242.92,0.16,117.53,86.76,95.16
2026-05-15 02:35:00,7,121.14,115.22,0.0,31.4,32.18,212.8,0.25,100.38,83.69,96.86
2026-05-15 02:40:00,7,121.14,115.22,0.0,31.88,33.24,277.45,0.13,132.25,90.5,96.04
2026-05-15 02:45:00,7,121.14,115.22,0.0,32.33,33.04,243.88,0.18,108.2,85.32,93.98
2026-05-15 02:50:00,7,121.14,115.22,0.0,32.29,33.71,287.34,0.12,137.85,92.0,95.51
2026-05-15 02:55:00,7,121.14,115.22,0.0,33.38,32.17,226.95,0.19,110.68,85.53,96.68
2026-05-15 03:00:00,7,121.14,115.22,0.0,32.13,30.58,244.22,0.16,115.61,85.91,94.84
2026-05-15 03:05:00,7,121.14,115.22,0.0,33.6,31.17,282.72,0.11,138.59,91.28,94.27
2026-05-15 03:10:00,7,121.14,115.22,0.0,34.48,32.56,178.71,0.32,82.82,100.46,93.69
2026-05-15 03:15:00,7,121.14,115.22,0.0,33.24,30.89,210.5,0.23,98.21,94.24,95.05
2026-05-15 03:20:00,7,121.14,115.22,0.0,33.19,29.62,178.93,0.3,87.14,80.66,94.23
2026-05-15 03:25:00,7,121.14,115.22,0.0,33.66,29.82,317.95,0.09,149.16,93.5,93.08
2026-05-15 03:30:00,7,121.14,115.22,0.0,34.12,31.88,285.19,0.13,133.07,90.22,93.37
2026-05-15 03:35:00,7,121.14,115.22,0.0,33.12,28.35,292.62,0.09,124.48,86.91,95.01
2026-05-15 03:40:00,7,121.14,115.22,0.0,34.45,29.88,278.41,0.12,130.11,88.8,92.72
2026-05-15 03:45:00,7,121.14,115.22,0.0,34.91,30.0,128.53,0.52,67.84,78.55,93.8
2026-05-15 03:50:00,7,121.14,115.22,0.0,34.37,28.88,237.32,0.16,112.36,84.65,92.99
2026-05-15 03:55:00,7,121.14,115.22,0.0,35.07,25.49,258.72,0.12,117.47,84.45,91.55
2026-05-15 04:00:00,7,121.14,115.22,0.0,34.04,27.61,259.31,0.13,116.69,85.04,92.25
2026-05-15 04:05:00,7,121.14,115.22,0.0,34.33,26.62,272.84,0.11,124.83,86.42,92.05
2026-05-15 04:10:00,7,121.14,115.22,0.0,34.77,25.15,250.43,0.13,107.67,82.36,93.49
2026-05-15 04:15:00,7,121.14,115.22,0.0,34.15,27.48,263.85,0.12,121.47,86.0,90.86
2026-05-15 04:20:00,7,121.14,115.22,0.0,34.73,24.82,287.88,0.08,135.83,88.32,92.4
2026-05-15 04:25:00,7,121.14,115.22,0.0,35.42,23.89,215.82,0.16,97.72,80.14,91.02
2026-05-15 04:30:00,7,121.14,115.22,0.0,35.02,23.42,244.65,0.12,109.06,82.01,93.63
2026-05-15 04:35:00,7,121.14,115.22,0.0,34.87,23.62,213.53,0.15,99.14,80.28,91.37
2026-05-15 04:40:00,7,121.14,115.22,0.0,35.39,23.35,201.97,0.18,91.71,78.97,92.31
2026-05-15 04:45:00,7,121.14,115.22,0.0,35.09,22.29,281.14,0.1,135.28,87.34,91.64
2026-05-15 04:50:00,7,121.14,115.22,0.0,35.78,22.82,245.68,0.11,120.36,84.11,93.01
2026-05-15 04:55:00,7,121.14,115.22,0.0,35.58,20.3,320.92,0.06,144.1,88.78,90.49
2026-05-15 05:00:00,7,121.14,115.22,0.0,36.06,19.83,248.45,0.1,123.4,83.71,92.68
2026-05-15 05:05:00,7,121.14,115.22,0.0,35.8,20.22,239.55,0.11,120.98,83.34,92.53
2026-05-15 05:10:00,7,121.14,115.22,0.0,36.74,19.89,205.23,0.15,94.57,78.18,90.81
2026-05-15 05:15:00,7,121.14,115.22,0.0,35.79,17.84,257.2,0.09,132.07,84.99,91.93
2026-05-15 05:20:00,7,121.14,115.22,0.0,36.57,17.11,248.04,0.08,115.79,81.08,90.34
2026-05-15 05:25:00,7,121.14,115.22,0.0,37.0,17.1,245.53,0.09,112.88,80.5,91.22
2026-05-15 05:30:00,7,121.14,115.22,0.0,36.86,18.23,226.07,0.11,101.13,78.67,90.95
2026-05-15 05:35:00,7,121.14,115.22,0.0,37.64,18.03,142.85,0.29,66.92,73.79,90.22
