datetime,tower_id,x_m,y_m,z_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,8,-513.88,114.37,-0.22,31.31,25.93,303.96,0.09,136.66,88.92,100.0
2026-05-15 00:05:00,8,-513.88,114.37,-0.22,30.98,28.0,270.96,0.13,129.62,88.04,99.93
2026-05-15 00:10:00,8,-513.88,114.37,-0.22,30.47,28.73,200.02,0.23,92.41,81.06,99.89
2026-05-15 00:15:00,8,-513.88,114.37,-0.22,30.22,28.14,310.34,0.09,160.5,96.07,99.37
2026-05-15 00:20:00,8,-513.88,114.37,-0.22,30.89,26.07,276.38,0.11,135.31,88.68,100.0
2026-05-15 00:25:00,8,-513.88,114.37,-0.22,30.21,29.6,158.45,0.41,69.63,78.4,100.0
2026-05-15 00:30:00,8,-513.88,114.37,-0.22,31.58,30.61,223.17,0.19,112.02,85.25,98.3
2026-05-15 00:35:00,8,-513.88,114.37,-0.22,31.28,31.48,258.67,0.13,117.0,86.46,99.31
2026-05-15 00:40:00,8,-513.88,114.37,-0.22,31.04,30.01,254.19,0.14,120.05,86.61,98.74
2026-05-15 00:45:00,8,-513.88,114.37,-0.22,32.13,31.01,243.75,0.15,115.65,86.05,98.85
2026-05-15 00:50:00,8,-513.88,114.37,-0.22,31.2,32.42,219.79,0.22,99.15,83.49,99.77
2026-05-15 00:55:00,8,-513.88,114.37,-0.22,31.67,30.88,249.03,0.17,106.44,84.2,100.0
2026-05-15 01:00:00,8,-513.88,114.37,-0.22,31.07,31.82,205.22,0.23,102.65,83.94,98.64
2026-05-15 01:05:00,8,-513.88,114.37,-0.22,30.72,31.89,225.69,0.19,103.02,83.95,98.02
2026-05-15 01:10:00,8,-513.88,114.37,-0.22,31.65,32.36,296.66,0.11,142.88,92.78,99.7
2026-05-15 01:15:00,8,-513.88,114.37,-0.22,30.94,34.36,206.85,0.26,96.19,102.68,97.13
