datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,0,150.0,300.0,30.9,17.0,251.81,0.09,118.38,76.94,99.87
2026-05-15 00:05:00,0,150.0,300.0,32.13,13.0,264.8,0.06,124.49,76.82,99.74
2026-05-15 00:10:00,0,150.0,300.0,31.04,20.0,257.42,0.1,121.02,78.58,99.6
2026-05-15 00:15:00,0,150.0,300.0,31.53,17.0,258.06,0.08,121.32,77.56,99.47
2026-05-15 00:20:00,0,150.0,300.0,31.97,16.0,268.62,0.07,126.28,78.3,99.34
2026-05-15 00:25:00,0,150.0,300.0,30.62,25.0,246.1,0.13,115.69,79.26,99.2
2026-05-15 00:30:00,0,150.0,300.0,31.38,15.0,309.93,0.05,145.71,82.66,99.06
2026-05-15 00:35:00,0,150.0,300.0,30.98,15.0,223.75,0.1,105.19,73.61,98.93
2026-05-15 00:40:00,0,150.0,300.0,31.03,24.0,265.12,0.11,124.64,80.8,98.8
2026-05-15 00:45:00,0,150.0,300.0,30.92,13.0,212.04,0.09,99.68,71.87,98.67
2026-05-15 00:50:00,0,150.0,300.0,31.7,25.0,241.45,0.14,113.51,78.83,98.54
2026-05-15 00:55:00,0,150.0,300.0,32.02,16.0,239.27,0.09,112.48,75.37,98.41
2026-05-15 01:00:00,0,150.0,300.0,31.74,23.0,277.66,0.09,130.53,81.77,98.27
2026-05-15 01:05:00,0,150.0,300.0,31.28,15.0,275.64,0.06,129.58,78.68,98.14
2026-05-15 01:10:00,0,150.0,300.0,30.87,13.0,248.49,0.07,116.82,75.17,98.01
2026-05-15 01:15:00,0,150.0,300.0,31.76,18.0,220.08,0.12,103.46,74.38,97.88
2026-05-15 01:20:00,0,150.0,300.0,32.24,21.0,268.11,0.09,126.04,80.03,97.74
2026-05-15 01:25:00,0,150.0,300.0,31.29,18.0,248.5,0.09,116.82,76.96,97.61
2026-05-15 01:30:00,0,150.0,300.0,31.5,16.0,242.17,0.09,113.85,75.65,97.48
2026-05-15 01:35:00,0,150.0,300.0,31.25,13.0,201.72,0.1,94.83,71.05,97.36
2026-05-15 01:40:00,0,150.0,300.0,31.69,16.0,196.63,0.13,92.44,71.75,97.24
2026-05-15 01:45:00,0,150.0,300.0,31.36,21.0,266.82,0.09,125.43,79.89,97.1
2026-05-15 01:50:00,0,150.0,300.0,31.41,18.0,224.64,0.11,105.61,74.76,96.97
2026-05-15 01:55:00,0,150.0,300.0,32.21,23.0,302.39,0.08,142.16,84.6,96.83
2026-05-15 02:00:00,0,150.0,300.0,31.57,18.0,286.06,0.07,134.48,80.92,96.69
2026-05-15 02:05:00,0,150.0,300.0,32.5,19.0,267.06,0.08,125.55,79.2,96.56
2026-05-15 02:10:00,0,150.0,300.0,31.32,22.0,243.5,0.12,114.47,77.94,96.42
2026-05-15 02:15:00,0,150.0,300.0,32.3,22.0,267.97,0.1,125.97,80.39,96.28
2026-05-15 02:20:00,0,150.0,300.0,32.67,17.0,273.71,0.07,128.68,79.2,96.15
2026-05-15 02:25:00,0,150.0,300.0,32.79,19.0,266.63,0.09,125.35,79.18,96.01
2026-05-15 02:30:00,0,150.0,300.0,32.35,14.0,230.98,0.08,108.59,73.88,95.89
2026-05-15 02:35:00,0,150.0,300.0,32.6,13.0,289.4,0.05,136.05,79.51,95.75
2026-05-15 02:40:00,0,150.0,300.0,32.12,20.0,320.02,0.06,150.45,85.7,95.61
