datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,8,690.0,300.0,30.9,53.0,259.87,0.25,122.17,90.68,99.85
2026-05-15 00:05:00,8,690.0,300.0,32.13,45.0,241.0,0.25,113.3,86.01,99.7
2026-05-15 00:10:00,8,690.0,300.0,31.04,63.0,282.09,0.25,132.61,96.58,99.53
2026-05-15 00:15:00,8,690.0,300.0,31.53,63.0,270.74,0.27,127.28,95.37,99.37
2026-05-15 00:20:00,8,690.0,300.0,31.97,49.0,224.14,0.31,105.37,85.97,99.22
2026-05-15 00:25:00,8,690.0,300.0,30.62,85.0,284.59,0.33,133.79,104.72,99.04
2026-05-15 00:30:00,8,690.0,300.0,31.38,74.0,273.4,0.32,128.53,99.61,98.87
2026-05-15 00:35:00,8,690.0,300.0,30.98,31.0,176.96,0.32,83.19,75.92,98.74
2026-05-15 00:40:00,8,690.0,300.0,31.03,42.0,234.89,0.24,110.43,84.36,98.6
2026-05-15 00:45:00,8,690.0,300.0,30.92,57.0,223.83,0.36,105.23,88.84,98.45
2026-05-15 00:50:00,8,690.0,300.0,31.7,62.0,260.98,0.29,122.69,94.03,98.29
2026-05-15 00:55:00,8,690.0,300.0,32.02,61.0,241.01,0.33,113.3,91.77,98.13
2026-05-15 01:00:00,8,690.0,300.0,31.74,62.0,233.42,0.36,109.73,91.46,97.97
2026-05-15 01:05:00,8,690.0,300.0,31.28,72.0,265.4,0.33,124.77,98.07,97.81
2026-05-15 01:10:00,8,690.0,300.0,30.87,61.0,260.22,0.29,122.33,93.6,97.65
2026-05-15 01:15:00,8,690.0,300.0,31.76,57.0,262.47,0.26,123.39,92.38,97.49
2026-05-15 01:20:00,8,690.0,300.0,32.24,69.0,257.49,0.33,121.05,96.2,97.32
2026-05-15 01:25:00,8,690.0,300.0,31.29,48.0,197.68,0.39,92.93,83.55,97.18
2026-05-15 01:30:00,8,690.0,300.0,31.5,71.0,247.62,0.37,116.41,95.99,97.02
2026-05-15 01:35:00,8,690.0,300.0,31.25,79.0,285.43,0.31,134.19,102.68,96.84
2026-05-15 01:40:00,8,690.0,300.0,31.69,54.0,237.84,0.3,111.81,88.95,96.69
2026-05-15 01:45:00,8,690.0,300.0,31.36,81.0,262.91,0.37,123.6,101.04,96.52
2026-05-15 01:50:00,8,690.0,300.0,31.41,73.0,281.71,0.29,132.44,100.12,96.35
2026-05-15 01:55:00,8,690.0,300.0,32.21,105.0,303.67,0.36,142.76,114.02,96.15
2026-05-15 02:00:00,8,690.0,300.0,31.57,53.0,229.39,0.32,107.84,87.86,96.0
2026-05-15 02:05:00,8,690.0,300.0,32.5,77.0,290.8,0.29,136.71,102.56,95.83
2026-05-15 02:10:00,8,690.0,300.0,31.32,81.0,286.37,0.31,134.63,103.49,95.65
2026-05-15 02:15:00,8,690.0,300.0,32.3,90.0,307.72,0.3,144.66,109.14,95.46
2026-05-15 02:20:00,8,690.0,300.0,32.67,62.0,250.84,0.31,117.93,93.04,95.3
2026-05-15 02:25:00,8,690.0,300.0,32.79,57.0,249.99,0.29,117.52,91.16,95.15
2026-05-15 02:30:00,8,690.0,300.0,32.35,45.0,183.55,0.43,86.29,81.52,95.01
2026-05-15 02:35:00,8,690.0,300.0,32.6,60.0,260.08,0.28,122.27,93.22,94.85
2026-05-15 02:40:00,8,690.0,300.0,32.12,54.0,228.78,0.33,107.55,88.17,94.7
2026-05-15 02:45:00,8,690.0,300.0,32.87,68.0,255.54,0.33,120.13,95.65,94.53
2026-05-15 02:50:00,8,690.0,300.0,33.0,59.0,277.51,0.24,130.46,94.65,94.37
2026-05-15 02:55:00,8,690.0,300.0,33.31,95.0,294.28,0.35,138.35,109.38,94.19
2026-05-15 03:00:00,8,690.0,300.0,34.21,59.0,257.42,0.28,121.02,92.6,94.03
2026-05-15 03:05:00,8,690.0,300.0,33.08,38.0,207.62,0.28,97.61,80.64,93.89
2026-05-15 03:10:00,8,690.0,300.0,32.63,106.0,319.25,0.33,150.09,116.24,93.69
