datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,1,243.18,308.3,30.9,35.0,226.27,0.22,106.38,81.08,99.86
2026-05-15 00:05:00,1,243.18,308.3,32.13,24.0,226.33,0.15,106.4,77.09,99.73
2026-05-15 00:10:00,1,243.18,308.3,31.04,23.0,234.57,0.13,110.27,77.46,99.6
2026-05-15 00:15:00,1,243.18,308.3,31.53,28.0,266.16,0.13,125.13,82.35,99.46
2026-05-15 00:20:00,1,243.18,308.3,31.97,29.0,214.36,0.2,100.78,77.89,99.32
2026-05-15 00:25:00,1,243.18,308.3,30.62,38.0,282.65,0.15,132.88,87.69,99.17
2026-05-15 00:30:00,1,243.18,308.3,31.38,30.0,277.6,0.12,130.5,84.27,99.03
2026-05-15 00:35:00,1,243.18,308.3,30.98,31.0,242.25,0.17,113.88,81.06,98.89
2026-05-15 00:40:00,1,243.18,308.3,31.03,24.0,232.57,0.14,109.33,77.64,98.76
2026-05-15 00:45:00,1,243.18,308.3,30.92,48.0,271.08,0.21,127.44,90.04,98.6
2026-05-15 00:50:00,1,243.18,308.3,31.7,41.0,245.14,0.22,115.25,84.95,98.46
2026-05-15 00:55:00,1,243.18,308.3,32.02,44.0,260.57,0.21,122.5,87.53,98.31
2026-05-15 01:00:00,1,243.18,308.3,31.74,35.0,275.76,0.15,129.64,85.88,98.16
2026-05-15 01:05:00,1,243.18,308.3,31.28,36.0,249.1,0.18,117.11,83.51,98.02
2026-05-15 01:10:00,1,243.18,308.3,30.87,44.0,286.14,0.17,134.52,90.23,97.87
2026-05-15 01:15:00,1,243.18,308.3,31.76,51.0,297.09,0.18,139.67,93.97,97.71
2026-05-15 01:20:00,1,243.18,308.3,32.24,36.0,274.68,0.15,129.13,86.11,97.56
2026-05-15 01:25:00,1,243.18,308.3,31.29,40.0,254.68,0.2,119.73,85.5,97.41
2026-05-15 01:30:00,1,243.18,308.3,31.5,48.0,263.92,0.22,124.07,89.3,97.26
2026-05-15 01:35:00,1,243.18,308.3,31.25,46.0,244.09,0.25,114.75,86.65,97.11
2026-05-15 01:40:00,1,243.18,308.3,31.69,38.0,246.85,0.2,116.05,84.02,96.97
2026-05-15 01:45:00,1,243.18,308.3,31.36,33.0,226.34,0.21,106.41,80.36,96.83
2026-05-15 01:50:00,1,243.18,308.3,31.41,42.0,289.96,0.16,136.31,89.94,96.68
2026-05-15 01:55:00,1,243.18,308.3,32.21,35.0,221.55,0.23,104.15,80.68,96.54
2026-05-15 02:00:00,1,243.18,308.3,31.57,40.0,265.45,0.18,124.79,86.58,96.39
2026-05-15 02:05:00,1,243.18,308.3,32.5,35.0,242.03,0.19,113.78,82.49,96.25
2026-05-15 02:10:00,1,243.18,308.3,31.32,44.0,263.38,0.2,123.82,87.8,96.1
2026-05-15 02:15:00,1,243.18,308.3,32.3,31.0,234.88,0.18,110.42,80.39,95.96
2026-05-15 02:20:00,1,243.18,308.3,32.67,52.0,295.04,0.19,138.7,94.1,95.8
2026-05-15 02:25:00,1,243.18,308.3,32.79,42.0,263.44,0.19,123.85,87.09,95.65
2026-05-15 02:30:00,1,243.18,308.3,32.35,37.0,252.42,0.18,118.67,84.19,95.51
2026-05-15 02:35:00,1,243.18,308.3,32.6,39.0,265.02,0.18,124.59,86.18,95.36
2026-05-15 02:40:00,1,243.18,308.3,32.12,33.0,229.83,0.2,108.04,80.66,95.22
