datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,10,-18.36,737.5,30.9,16.0,187.34,0.15,88.07,71.08,99.88
2026-05-15 00:05:00,10,-18.36,737.5,32.13,40.0,275.07,0.17,129.32,87.6,99.73
2026-05-15 00:10:00,10,-18.36,737.5,31.04,22.0,189.58,0.19,89.12,73.43,99.6
2026-05-15 00:15:00,10,-18.36,737.5,31.53,45.0,309.28,0.15,145.4,93.28,99.44
2026-05-15 00:20:00,10,-18.36,737.5,31.97,43.0,309.48,0.14,145.49,92.58,99.29
2026-05-15 00:25:00,10,-18.36,737.5,30.62,32.0,248.89,0.16,117.01,82.04,99.15
2026-05-15 00:30:00,10,-18.36,737.5,31.38,47.0,276.25,0.2,129.87,90.23,98.99
2026-05-15 00:35:00,10,-18.36,737.5,30.98,29.0,233.77,0.17,109.9,79.56,98.86
2026-05-15 00:40:00,10,-18.36,737.5,31.03,35.0,261.33,0.16,122.85,84.35,98.71
2026-05-15 00:45:00,10,-18.36,737.5,30.92,37.0,274.9,0.16,129.23,86.5,98.56
2026-05-15 00:50:00,10,-18.36,737.5,31.7,36.0,259.0,0.17,121.76,84.49,98.42
2026-05-15 00:55:00,10,-18.36,737.5,32.02,30.0,223.96,0.19,105.29,79.06,98.28
2026-05-15 01:00:00,10,-18.36,737.5,31.74,19.0,206.56,0.14,97.11,73.62,98.16
2026-05-15 01:05:00,10,-18.36,737.5,31.28,30.0,214.87,0.21,101.02,78.31,98.02
2026-05-15 01:10:00,10,-18.36,737.5,30.87,45.0,268.96,0.2,126.44,88.74,97.87
2026-05-15 01:15:00,10,-18.36,737.5,31.76,35.0,276.22,0.15,129.85,85.93,97.73
2026-05-15 01:20:00,10,-18.36,737.5,32.24,53.0,289.17,0.2,135.94,93.79,97.57
2026-05-15 01:25:00,10,-18.36,737.5,31.29,36.0,263.8,0.16,124.02,84.97,97.42
2026-05-15 01:30:00,10,-18.36,737.5,31.5,41.0,257.45,0.2,121.03,86.14,97.27
2026-05-15 01:35:00,10,-18.36,737.5,31.25,50.0,253.92,0.25,119.37,89.03,97.12
2026-05-15 01:40:00,10,-18.36,737.5,31.69,37.0,270.17,0.16,127.01,85.99,96.97
2026-05-15 01:45:00,10,-18.36,737.5,31.36,26.0,211.31,0.19,99.34,76.56,96.84
2026-05-15 01:50:00,10,-18.36,737.5,31.41,34.0,232.87,0.2,109.47,81.29,96.7
2026-05-15 01:55:00,10,-18.36,737.5,32.21,61.0,290.53,0.23,136.58,96.8,96.54
2026-05-15 02:00:00,10,-18.36,737.5,31.57,51.0,253.04,0.25,118.96,89.29,96.39
2026-05-15 02:05:00,10,-18.36,737.5,32.5,51.0,284.35,0.2,133.68,92.54,96.23
2026-05-15 02:10:00,10,-18.36,737.5,31.32,38.0,267.9,0.17,125.94,86.12,96.08
2026-05-15 02:15:00,10,-18.36,737.5,32.3,49.0,255.12,0.24,119.94,88.78,95.93
2026-05-15 02:20:00,10,-18.36,737.5,32.67,32.0,231.91,0.19,109.02,80.48,95.79
2026-05-15 02:25:00,10,-18.36,737.5,32.79,32.0,250.28,0.16,117.66,82.18,95.65
2026-05-15 02:30:00,10,-18.36,737.5,32.35,53.0,311.08,0.17,146.25,96.34,95.49
2026-05-15 02:35:00,10,-18.36,737.5,32.6,32.0,245.46,0.17,115.4,81.73,95.35
2026-05-15 02:40:00,10,-18.36,737.5,32.12,40.0,269.31,0.18,126.61,86.99,95.2
2026-05-15 02:45:00,10,-18.36,737.5,32.87,46.0,240.03,0.25,112.84,86.26,95.05
2026-05-15 02:50:00,10,-18.36,737.5,33.0,34.0,210.71,0.24,99.06,79.42,94.91
2026-05-15 02:55:00,10,-18.36,737.5,33.31,29.0,226.51,0.18,106.49,78.92,94.78
2026-05-15 03:00:00,10,-18.36,737.5,34.21,39.0,271.13,0.17,127.46,86.82,94.63
2026-05-15 03:05:00,10,-18.36,737.5,33.08,41.0,255.57,0.2,120.15,85.95,94.48
2026-05-15 03:10:00,10,-18.36,737.5,32.63,34.0,244.74,0.18,115.06,82.38,94.34
2026-05-15 03:15:00,10,-18.36,737.5,33.18,42.0,269.69,0.18,126.79,87.73,94.19
2026-05-15 03:20:00,10,-18.36,737.5,33.4,41.0,231.74,0.24,108.94,83.72,94.05
2026-05-15 03:25:00,10,-18.36,737.5,33.68,30.0,238.43,0.17,112.09,80.35,93.91
2026-05-15 03:30:00,10,-18.36,737.5,34.63,45.0,276.14,0.19,129.82,89.51,93.76
2026-05-15 03:35:00,10,-18.36,737.5,34.25,41.0,284.7,0.16,133.84,89.0,93.61
2026-05-15 03:40:00,10,-18.36,737.5,33.59,44.0,281.32,0.18,132.25,89.71,93.45
2026-05-15 03:45:00,10,-18.36,737.5,34.21,35.0,276.99,0.15,130.22,86.02,93.31
2026-05-15 03:50:00,10,-18.36,737.5,34.75,30.0,255.17,0.15,119.96,81.96,93.17
2026-05-15 03:55:00,10,-18.36,737.5,34.0,41.0,239.37,0.23,112.53,84.41,93.02
2026-05-15 04:00:00,10,-18.36,737.5,34.04,31.0,211.38,0.22,99.37,78.38,92.89
2026-05-15 04:05:00,10,-18.36,737.5,34.55,35.0,254.06,0.17,119.44,83.64,92.75
2026-05-15 04:10:00,10,-18.36,737.5,34.47,37.0,263.73,0.17,123.98,85.33,92.6
2026-05-15 04:15:00,10,-18.36,737.5,34.59,38.0,273.62,0.16,128.63,86.72,92.45
2026-05-15 04:20:00,10,-18.36,737.5,34.96,29.0,232.22,0.17,109.17,79.42,92.32
2026-05-15 04:25:00,10,-18.36,737.5,35.65,38.0,270.85,0.16,127.33,86.42,92.17
2026-05-15 04:30:00,10,-18.36,737.5,34.75,47.0,283.47,0.19,133.26,91.02,92.01
2026-05-15 04:35:00,10,-18.36,737.5,36.34,32.0,269.04,0.14,126.48,84.09,91.87
2026-05-15 04:40:00,10,-18.36,737.5,35.99,38.0,261.68,0.18,123.02,85.49,91.72
2026-05-15 04:45:00,10,-18.36,737.5,36.14,30.0,289.06,0.11,135.89,85.55,91.58
2026-05-15 04:50:00,10,-18.36,737.5,36.14,31.0,238.02,0.17,111.9,80.67,91.44
2026-05-15 04:55:00,10,-18.36,737.5,35.69,24.0,255.88,0.12,120.3,79.87,91.3
2026-05-15 05:00:00,10,-18.36,737.5,36.41,31.0,267.08,0.14,125.56,83.53,91.16
2026-05-15 05:05:00,10,-18.36,737.5,37.19,37.0,251.91,0.19,118.43,84.17,91.02
2026-05-15 05:10:00,10,-18.36,737.5,36.01,24.0,260.02,0.11,122.24,80.28,90.88
2026-05-15 05:15:00,10,-18.36,737.5,36.98,19.0,272.51,0.08,128.11,79.79,90.74
2026-05-15 05:20:00,10,-18.36,737.5,35.71,16.0,228.45,0.1,107.4,74.39,90.62
2026-05-15 05:25:00,10,-18.36,737.5,36.38,18.0,236.02,0.1,110.96,75.79,90.49
2026-05-15 05:30:00,10,-18.36,737.5,36.93,26.0,233.16,0.15,109.61,78.43,90.35
2026-05-15 05:35:00,10,-18.36,737.5,37.19,13.0,246.42,0.07,115.84,74.98,90.22
2026-05-15 05:40:00,10,-18.36,737.5,38.31,17.0,249.36,0.09,117.23,76.71,90.09
2026-05-15 05:45:00,10,-18.36,737.5,36.61,12.0,234.13,0.07,110.07,73.46,89.97
2026-05-15 05:50:00,10,-18.36,737.5,38.67,12.0,234.52,0.07,110.25,73.5,89.84
2026-05-15 05:55:00,10,-18.36,737.5,37.86,14.0,210.17,0.1,98.8,72.1,89.72
2026-05-15 06:00:00,10,-18.36,737.5,38.23,15.0,238.72,0.08,112.23,74.96,89.59
2026-05-15 06:05:00,10,-18.36,737.5,38.29,24.0,231.86,0.14,109.0,77.59,89.46
2026-05-15 06:10:00,10,-18.36,737.5,38.22,12.0,238.25,0.07,112.01,73.85,89.33
2026-05-15 06:15:00,10,-18.36,737.5,39.08,20.0,273.9,0.08,128.77,80.3,89.19
2026-05-15 06:20:00,10,-18.36,737.5,37.81,11.0,216.08,0.07,101.58,71.49,89.07
2026-05-15 06:25:00,10,-18.36,737.5,39.06,24.0,280.45,0.1,131.84,82.46,88.93
2026-05-15 06:30:00,10,-18.36,737.5,39.03,20.0,252.44,0.1,118.68,78.09,88.8
2026-05-15 06:35:00,10,-18.36,737.5,39.07,13.0,213.54,0.09,100.39,72.02,88.67
2026-05-15 06:40:00,10,-18.36,737.5,38.57,14.0,242.28,0.08,113.9,74.95,88.55
2026-05-15 06:45:00,10,-18.36,737.5,39.49,16.0,225.31,0.1,105.92,74.11,88.42
2026-05-15 06:50:00,10,-18.36,737.5,38.68,13.0,278.66,0.05,131.0,78.31,88.29
2026-05-15 06:55:00,10,-18.36,737.5,39.91,16.0,268.75,0.07,126.34,78.32,88.15
2026-05-15 07:00:00,10,-18.36,737.5,38.92,14.0,272.01,0.06,127.88,77.95,88.02
2026-05-15 07:05:00,10,-18.36,737.5,40.83,13.0,256.04,0.06,120.37,75.93,87.89
2026-05-15 07:10:00,10,-18.36,737.5,40.15,13.0,229.34,0.08,107.81,73.39,87.76
2026-05-15 07:15:00,10,-18.36,737.5,40.44,12.0,295.34,0.04,138.84,79.85,87.63
2026-05-15 07:20:00,10,-18.36,737.5,41.09,12.0,255.73,0.06,120.22,75.55,87.5
2026-05-15 07:25:00,10,-18.36,737.5,40.68,3.0,238.69,0.02,112.21,70.64,87.38
2026-05-15 07:30:00,10,-18.36,737.5,40.92,8.0,251.45,0.04,118.21,73.68,87.25
2026-05-15 07:35:00,10,-18.36,737.5,40.39,6.0,252.17,0.03,118.55,73.03,87.13
2026-05-15 07:40:00,10,-18.36,737.5,40.18,2.0,255.02,0.01,119.89,71.87,87.0
2026-05-15 07:45:00,10,-18.36,737.5,40.91,18.0,287.51,0.07,135.16,81.1,86.87
2026-05-15 07:50:00,10,-18.36,737.5,41.03,8.0,261.63,0.04,123.0,74.72,86.74
2026-05-15 07:55:00,10,-18.36,737.5,40.28,13.0,300.56,0.05,141.3,80.84,86.6
2026-05-15 08:00:00,10,-18.36,737.5,41.69,9.0,246.98,0.05,116.11,73.61,86.47
2026-05-15 08:05:00,10,-18.36,737.5,40.18,11.0,244.73,0.06,115.05,74.1,86.35
2026-05-15 08:10:00,10,-18.36,737.5,41.7,10.0,235.7,0.06,110.81,72.89,86.22
2026-05-15 08:15:00,10,-18.36,737.5,41.6,14.0,260.35,0.07,122.39,76.74,86.09
2026-05-15 08:20:00,10,-18.36,737.5,41.21,16.0,299.14,0.06,140.63,81.74,85.95
2026-05-15 08:25:00,10,-18.36,737.5,41.25,5.0,250.5,0.03,117.76,72.51,85.83
2026-05-15 08:30:00,10,-18.36,737.5,42.48,7.0,238.77,0.04,112.25,72.09,85.7
2026-05-15 08:35:00,10,-18.36,737.5,42.97,3.0,219.13,0.02,103.02,68.87,85.59
2026-05-15 08:40:00,10,-18.36,737.5,42.23,12.0,245.67,0.06,115.5,74.55,85.46
2026-05-15 08:45:00,10,-18.36,737.5,41.95,14.0,264.39,0.06,124.29,77.15,85.33
2026-05-15 08:50:00,10,-18.36,737.5,43.28,16.0,313.4,0.05,147.33,83.46,85.18
2026-05-15 08:55:00,10,-18.36,737.5,42.94,14.0,223.89,0.09,105.26,73.28,85.06
2026-05-15 09:00:00,10,-18.36,737.5,43.1,10.0,237.19,0.06,111.51,73.04,84.93
2026-05-15 09:05:00,10,-18.36,737.5,42.98,15.0,273.63,0.06,128.64,78.49,84.8
2026-05-15 09:10:00,10,-18.36,737.5,42.58,10.0,253.29,0.05,119.08,74.59,84.67
2026-05-15 09:15:00,10,-18.36,737.5,43.1,11.0,233.42,0.06,109.73,73.03,84.55
2026-05-15 09:20:00,10,-18.36,737.5,42.44,18.0,267.68,0.08,125.84,78.94,84.41
2026-05-15 09:25:00,10,-18.36,737.5,44.03,20.0,326.8,0.06,153.64,86.59,84.27
2026-05-15 09:30:00,10,-18.36,737.5,43.91,13.0,302.83,0.05,142.37,81.12,84.13
2026-05-15 09:35:00,10,-18.36,737.5,43.73,13.0,238.27,0.07,112.02,74.21,84.0
2026-05-15 09:40:00,10,-18.36,737.5,43.52,12.0,258.4,0.06,121.48,75.83,83.87
2026-05-15 09:45:00,10,-18.36,737.5,44.36,21.0,236.03,0.12,110.96,76.9,83.74
2026-05-15 09:50:00,10,-18.36,737.5,43.6,23.0,262.11,0.11,123.22,80.16,83.6
2026-05-15 09:55:00,10,-18.36,737.5,44.36,7.0,240.58,0.04,113.1,72.27,83.48
2026-05-15 10:00:00,10,-18.36,737.5,43.65,22.0,269.26,0.1,126.58,80.55,83.34
2026-05-15 10:05:00,10,-18.36,737.5,44.43,15.0,245.14,0.08,115.24,75.59,83.21
