datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,2,197.03,121.46,30.9,35.0,264.18,0.16,124.2,84.65,99.86
2026-05-15 00:05:00,2,197.03,121.46,32.13,35.0,273.58,0.15,128.61,85.64,99.71
2026-05-15 00:10:00,2,197.03,121.46,31.04,28.0,283.45,0.11,133.26,84.2,99.57
2026-05-15 00:15:00,2,197.03,121.46,31.53,37.0,339.29,0.1,159.51,94.25,99.4
2026-05-15 00:20:00,2,197.03,121.46,31.97,24.0,316.72,0.08,148.9,86.72,99.26
2026-05-15 00:25:00,2,197.03,121.46,30.62,27.0,231.47,0.16,108.82,78.63,99.12
2026-05-15 00:30:00,2,197.03,121.46,31.38,43.0,244.9,0.23,115.13,85.64,98.97
2026-05-15 00:35:00,2,197.03,121.46,30.98,31.0,278.9,0.13,131.12,84.79,98.83
2026-05-15 00:40:00,2,197.03,121.46,31.03,31.0,269.81,0.14,126.84,83.81,98.69
2026-05-15 00:45:00,2,197.03,121.46,30.92,40.0,283.32,0.16,133.19,88.49,98.54
2026-05-15 00:50:00,2,197.03,121.46,31.7,24.0,249.84,0.12,117.45,79.26,98.4
2026-05-15 00:55:00,2,197.03,121.46,32.02,33.0,258.34,0.16,121.45,83.35,98.26
2026-05-15 01:00:00,2,197.03,121.46,31.74,41.0,231.4,0.24,108.78,83.68,98.11
2026-05-15 01:05:00,2,197.03,121.46,31.28,33.0,275.06,0.14,129.31,85.08,97.97
2026-05-15 01:10:00,2,197.03,121.46,30.87,36.0,260.33,0.17,122.38,84.62,97.82
2026-05-15 01:15:00,2,197.03,121.46,31.76,26.0,264.54,0.12,124.37,81.46,97.69
2026-05-15 01:20:00,2,197.03,121.46,32.24,34.0,253.99,0.17,119.41,83.28,97.54
2026-05-15 01:25:00,2,197.03,121.46,31.29,32.0,265.1,0.14,124.63,83.66,97.4
2026-05-15 01:30:00,2,197.03,121.46,31.5,34.0,252.74,0.17,118.82,83.15,97.26
2026-05-15 01:35:00,2,197.03,121.46,31.25,49.0,238.32,0.27,112.04,87.19,97.11
2026-05-15 01:40:00,2,197.03,121.46,31.69,37.0,236.38,0.21,111.13,82.69,96.97
2026-05-15 01:45:00,2,197.03,121.46,31.36,32.0,241.78,0.17,113.67,81.37,96.83
2026-05-15 01:50:00,2,197.03,121.46,31.41,32.0,246.35,0.17,115.81,81.81,96.69
2026-05-15 01:55:00,2,197.03,121.46,32.21,23.0,271.93,0.1,127.84,81.16,96.55
2026-05-15 02:00:00,2,197.03,121.46,31.57,28.0,254.35,0.14,119.58,81.15,96.41
2026-05-15 02:05:00,2,197.03,121.46,32.5,29.0,278.07,0.12,130.72,83.97,96.27
2026-05-15 02:10:00,2,197.03,121.46,31.32,30.0,231.37,0.18,108.77,79.71,96.13
2026-05-15 02:15:00,2,197.03,121.46,32.3,32.0,211.21,0.23,99.3,78.74,96.0
2026-05-15 02:20:00,2,197.03,121.46,32.67,32.0,240.57,0.18,113.1,81.28,95.86
2026-05-15 02:25:00,2,197.03,121.46,32.79,35.0,233.14,0.2,109.6,81.67,95.72
2026-05-15 02:30:00,2,197.03,121.46,32.35,38.0,222.05,0.25,104.39,81.81,95.58
2026-05-15 02:35:00,2,197.03,121.46,32.6,48.0,256.23,0.23,120.46,88.52,95.43
2026-05-15 02:40:00,2,197.03,121.46,32.12,38.0,222.09,0.25,104.41,81.82,95.29
