datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,7,597.22,228.12,30.9,41.0,221.5,0.27,104.13,82.85,99.86
2026-05-15 00:05:00,7,597.22,228.12,32.13,50.0,242.9,0.27,114.19,87.98,99.71
2026-05-15 00:10:00,7,597.22,228.12,31.04,45.0,262.66,0.21,123.48,88.09,99.56
2026-05-15 00:15:00,7,597.22,228.12,31.53,32.0,238.21,0.18,111.99,81.05,99.42
2026-05-15 00:20:00,7,597.22,228.12,31.97,37.0,257.32,0.18,120.97,84.68,99.27
2026-05-15 00:25:00,7,597.22,228.12,30.62,29.0,163.21,0.35,76.73,74.35,99.15
2026-05-15 00:30:00,7,597.22,228.12,31.38,57.0,262.61,0.26,123.46,92.39,98.99
2026-05-15 00:35:00,7,597.22,228.12,30.98,58.0,261.79,0.27,123.07,92.67,98.83
2026-05-15 00:40:00,7,597.22,228.12,31.03,39.0,264.38,0.18,124.29,86.12,98.68
2026-05-15 00:45:00,7,597.22,228.12,30.92,44.0,269.89,0.19,126.88,88.47,98.53
2026-05-15 00:50:00,7,597.22,228.12,31.7,57.0,225.56,0.36,106.04,88.99,98.38
2026-05-15 00:55:00,7,597.22,228.12,32.02,59.0,303.9,0.2,142.87,97.62,98.21
2026-05-15 01:00:00,7,597.22,228.12,31.74,43.0,192.76,0.37,90.62,81.38,98.07
2026-05-15 01:05:00,7,597.22,228.12,31.28,53.0,247.65,0.28,116.42,89.51,97.92
2026-05-15 01:10:00,7,597.22,228.12,30.87,45.0,214.77,0.31,100.97,83.75,97.78
2026-05-15 01:15:00,7,597.22,228.12,31.76,49.0,270.23,0.21,127.04,90.3,97.62
2026-05-15 01:20:00,7,597.22,228.12,32.24,66.0,257.95,0.32,121.26,95.18,97.46
2026-05-15 01:25:00,7,597.22,228.12,31.29,49.0,232.85,0.29,109.46,86.72,97.31
2026-05-15 01:30:00,7,597.22,228.12,31.5,53.0,219.22,0.35,103.06,87.01,97.16
2026-05-15 01:35:00,7,597.22,228.12,31.25,60.0,299.05,0.21,140.59,97.41,97.0
2026-05-15 01:40:00,7,597.22,228.12,31.69,66.0,269.97,0.29,126.92,96.38,96.83
2026-05-15 01:45:00,7,597.22,228.12,31.36,57.0,243.35,0.31,114.4,90.55,96.68
2026-05-15 01:50:00,7,597.22,228.12,31.41,45.0,261.04,0.21,122.72,87.93,96.53
2026-05-15 01:55:00,7,597.22,228.12,32.21,57.0,254.88,0.28,119.83,91.64,96.37
2026-05-15 02:00:00,7,597.22,228.12,31.57,61.0,237.85,0.34,111.82,91.49,96.22
2026-05-15 02:05:00,7,597.22,228.12,32.5,66.0,296.78,0.24,139.52,99.3,96.05
2026-05-15 02:10:00,7,597.22,228.12,31.32,41.0,246.47,0.21,115.87,85.06,95.9
2026-05-15 02:15:00,7,597.22,228.12,32.3,29.0,212.78,0.2,100.03,77.76,95.77
2026-05-15 02:20:00,7,597.22,228.12,32.67,52.0,280.88,0.21,132.05,92.52,95.61
2026-05-15 02:25:00,7,597.22,228.12,32.79,48.0,225.99,0.3,106.24,85.76,95.46
2026-05-15 02:30:00,7,597.22,228.12,32.35,47.0,249.84,0.24,117.45,87.55,95.31
2026-05-15 02:35:00,7,597.22,228.12,32.6,47.0,249.22,0.24,117.16,87.49,95.16
2026-05-15 02:40:00,7,597.22,228.12,32.12,46.0,250.52,0.23,117.77,87.25,95.01
2026-05-15 02:45:00,7,597.22,228.12,32.87,48.0,245.94,0.25,115.62,87.54,94.86
2026-05-15 02:50:00,7,597.22,228.12,33.0,60.0,263.69,0.27,123.96,93.57,94.7
2026-05-15 02:55:00,7,597.22,228.12,33.31,48.0,293.4,0.18,137.93,92.49,94.55
2026-05-15 03:00:00,7,597.22,228.12,34.21,47.0,271.42,0.2,127.6,89.71,94.39
2026-05-15 03:05:00,7,597.22,228.12,33.08,54.0,249.65,0.28,117.37,90.06,94.24
2026-05-15 03:10:00,7,597.22,228.12,32.63,54.0,283.0,0.21,133.04,93.45,94.08
2026-05-15 03:15:00,7,597.22,228.12,33.18,35.0,199.49,0.28,93.79,78.93,93.94
2026-05-15 03:20:00,7,597.22,228.12,33.4,48.0,293.75,0.18,138.1,92.53,93.79
2026-05-15 03:25:00,7,597.22,228.12,33.68,44.0,300.92,0.15,141.47,91.92,93.63
2026-05-15 03:30:00,7,597.22,228.12,34.63,48.0,235.05,0.28,110.5,86.56,93.48
2026-05-15 03:35:00,7,597.22,228.12,34.25,38.0,220.78,0.25,103.79,81.7,93.34
2026-05-15 03:40:00,7,597.22,228.12,33.59,61.0,284.51,0.24,133.75,96.14,93.18
2026-05-15 03:45:00,7,597.22,228.12,34.21,46.0,232.35,0.27,109.23,85.59,93.03
2026-05-15 03:50:00,7,597.22,228.12,34.75,35.0,253.71,0.17,119.27,83.6,92.89
2026-05-15 03:55:00,7,597.22,228.12,34.0,51.0,270.01,0.22,126.94,91.0,92.73
2026-05-15 04:00:00,7,597.22,228.12,34.04,43.0,233.14,0.25,109.6,84.57,92.59
2026-05-15 04:05:00,7,597.22,228.12,34.55,54.0,308.76,0.18,145.15,96.43,92.42
2026-05-15 04:10:00,7,597.22,228.12,34.47,31.0,218.1,0.21,102.53,78.94,92.29
2026-05-15 04:15:00,7,597.22,228.12,34.59,34.0,285.39,0.13,134.17,86.57,92.14
2026-05-15 04:20:00,7,597.22,228.12,34.96,36.0,265.44,0.16,124.79,85.14,92.0
2026-05-15 04:25:00,7,597.22,228.12,35.65,38.0,245.14,0.2,115.24,83.86,91.85
2026-05-15 04:30:00,7,597.22,228.12,34.75,39.0,257.75,0.19,121.17,85.45,91.71
2026-05-15 04:35:00,7,597.22,228.12,36.34,50.0,272.73,0.21,128.22,90.93,91.55
2026-05-15 04:40:00,7,597.22,228.12,35.99,28.0,210.01,0.2,98.73,77.18,91.42
2026-05-15 04:45:00,7,597.22,228.12,36.14,31.0,224.87,0.2,105.71,79.52,91.28
2026-05-15 04:50:00,7,597.22,228.12,36.14,40.0,279.54,0.16,131.42,88.07,91.13
2026-05-15 04:55:00,7,597.22,228.12,35.69,30.0,280.02,0.12,131.64,84.55,90.99
2026-05-15 05:00:00,7,597.22,228.12,36.41,30.0,250.53,0.15,117.78,81.5,90.85
2026-05-15 05:05:00,7,597.22,228.12,37.19,36.0,233.79,0.21,109.91,82.11,90.71
2026-05-15 05:10:00,7,597.22,228.12,36.01,37.0,269.47,0.16,126.68,85.92,90.56
2026-05-15 05:15:00,7,597.22,228.12,36.98,30.0,276.66,0.12,130.06,84.18,90.42
2026-05-15 05:20:00,7,597.22,228.12,35.71,20.0,255.37,0.1,120.05,78.38,90.28
2026-05-15 05:25:00,7,597.22,228.12,36.38,21.0,286.59,0.08,134.73,82.06,90.14
2026-05-15 05:30:00,7,597.22,228.12,36.93,37.0,237.21,0.21,111.52,82.78,90.0
2026-05-15 05:35:00,7,597.22,228.12,37.19,38.0,287.04,0.15,134.94,88.2,89.85
2026-05-15 05:40:00,7,597.22,228.12,38.31,21.0,288.53,0.08,135.64,82.28,89.71
2026-05-15 05:45:00,7,597.22,228.12,36.61,38.0,251.07,0.19,118.03,84.43,89.57
2026-05-15 05:50:00,7,597.22,228.12,38.67,14.0,249.06,0.07,117.09,75.59,89.44
2026-05-15 05:55:00,7,597.22,228.12,37.86,27.0,247.24,0.14,116.23,80.1,89.3
2026-05-15 06:00:00,7,597.22,228.12,38.23,21.0,251.38,0.11,118.18,78.35,89.17
2026-05-15 06:05:00,7,597.22,228.12,38.29,21.0,313.62,0.07,147.44,85.27,89.02
2026-05-15 06:10:00,7,597.22,228.12,38.22,14.0,256.4,0.07,120.54,76.33,88.89
2026-05-15 06:15:00,7,597.22,228.12,39.08,25.0,241.81,0.14,113.68,78.88,88.75
2026-05-15 06:20:00,7,597.22,228.12,37.81,20.0,266.93,0.09,125.49,79.57,88.62
2026-05-15 06:25:00,7,597.22,228.12,39.06,19.0,249.37,0.1,117.23,77.44,88.49
2026-05-15 06:30:00,7,597.22,228.12,39.03,21.0,279.23,0.09,131.27,81.26,88.35
2026-05-15 06:35:00,7,597.22,228.12,39.07,16.0,203.71,0.12,95.77,72.31,88.22
2026-05-15 06:40:00,7,597.22,228.12,38.57,16.0,240.7,0.09,113.16,75.52,88.09
2026-05-15 06:45:00,7,597.22,228.12,39.49,20.0,256.57,0.1,120.62,78.51,87.96
2026-05-15 06:50:00,7,597.22,228.12,38.68,16.0,260.26,0.08,122.35,77.45,87.83
2026-05-15 06:55:00,7,597.22,228.12,39.91,15.0,297.86,0.05,140.03,81.22,87.69
2026-05-15 07:00:00,7,597.22,228.12,38.92,30.0,233.26,0.18,109.66,79.9,87.55
2026-05-15 07:05:00,7,597.22,228.12,40.83,21.0,309.25,0.07,145.38,84.73,87.41
2026-05-15 07:10:00,7,597.22,228.12,40.15,14.0,265.39,0.06,124.76,77.25,87.28
2026-05-15 07:15:00,7,597.22,228.12,40.44,13.0,264.36,0.06,124.28,76.79,87.14
2026-05-15 07:20:00,7,597.22,228.12,41.09,9.0,194.05,0.08,91.22,69.02,87.03
2026-05-15 07:25:00,7,597.22,228.12,40.68,11.0,250.92,0.06,117.96,74.71,86.9
2026-05-15 07:30:00,7,597.22,228.12,40.92,9.0,241.31,0.05,113.44,73.05,86.77
2026-05-15 07:35:00,7,597.22,228.12,40.39,10.0,239.95,0.06,112.81,73.29,86.65
2026-05-15 07:40:00,7,597.22,228.12,40.18,12.0,262.97,0.06,123.63,76.29,86.52
2026-05-15 07:45:00,7,597.22,228.12,40.91,8.0,242.51,0.04,114.01,72.8,86.39
2026-05-15 07:50:00,7,597.22,228.12,41.03,7.0,239.32,0.04,112.51,72.14,86.27
2026-05-15 07:55:00,7,597.22,228.12,40.28,16.0,232.81,0.09,109.45,74.78,86.14
2026-05-15 08:00:00,7,597.22,228.12,41.69,8.0,260.94,0.04,122.67,74.65,86.02
