datetime,tower_id,x_m,y_m,temperature_degC,effective_users,coverage_radius_m,coverage_load,tx_power_W,power_consumption_W,battery_soc_percent
2026-05-15 00:00:00,6,150.48,-338.08,30.9,0.0,261.35,0.0,122.86,71.79,99.88
2026-05-15 00:05:00,6,150.48,-338.08,32.13,0.0,286.31,0.0,134.6,74.51,99.75
2026-05-15 00:10:00,6,150.48,-338.08,31.04,0.0,231.77,0.0,108.96,68.89,99.63
2026-05-15 00:15:00,6,150.48,-338.08,31.53,0.0,254.86,0.0,119.81,71.12,99.51
2026-05-15 00:20:00,6,150.48,-338.08,31.97,0.0,275.41,0.0,129.47,73.29,99.39
2026-05-15 00:25:00,6,150.48,-338.08,30.62,0.0,259.68,0.0,122.08,71.61,99.26
2026-05-15 00:30:00,6,150.48,-338.08,31.38,0.0,251.51,0.0,118.24,70.79,99.14
2026-05-15 00:35:00,6,150.48,-338.08,30.98,0.0,230.29,0.0,108.26,68.75,99.02
2026-05-15 00:40:00,6,150.48,-338.08,31.03,0.0,228.68,0.0,107.51,68.6,98.91
2026-05-15 00:45:00,6,150.48,-338.08,30.92,0.0,253.67,0.0,119.26,71.0,98.79
2026-05-15 00:50:00,6,150.48,-338.08,31.7,0.0,244.5,0.0,114.94,70.09,98.67
2026-05-15 00:55:00,6,150.48,-338.08,32.02,0.0,258.04,0.0,121.31,71.45,98.54
2026-05-15 01:00:00,6,150.48,-338.08,31.74,0.0,253.94,0.0,119.38,71.03,98.42
2026-05-15 01:05:00,6,150.48,-338.08,31.28,0.0,265.33,0.0,124.73,72.2,98.3
2026-05-15 01:10:00,6,150.48,-338.08,30.87,0.0,227.12,0.0,106.77,68.46,98.18
2026-05-15 01:15:00,6,150.48,-338.08,31.76,0.0,249.48,0.0,117.28,70.58,98.06
2026-05-15 01:20:00,6,150.48,-338.08,32.24,0.0,225.91,0.0,106.2,68.35,97.94
2026-05-15 01:25:00,6,150.48,-338.08,31.29,0.0,233.26,0.0,109.66,69.03,97.83
2026-05-15 01:30:00,6,150.48,-338.08,31.5,0.0,238.78,0.0,112.25,69.54,97.71
2026-05-15 01:35:00,6,150.48,-338.08,31.25,0.0,236.21,0.0,111.05,69.3,97.59
2026-05-15 01:40:00,6,150.48,-338.08,31.69,0.0,244.95,0.0,115.16,70.14,97.47
2026-05-15 01:45:00,6,150.48,-338.08,31.36,0.0,253.99,0.0,119.41,71.04,97.35
2026-05-15 01:50:00,6,150.48,-338.08,31.41,0.0,287.41,0.0,135.12,74.63,97.22
2026-05-15 01:55:00,6,150.48,-338.08,32.21,0.0,281.3,0.0,132.24,73.94,97.09
2026-05-15 02:00:00,6,150.48,-338.08,31.57,0.0,256.51,0.0,120.59,71.29,96.97
2026-05-15 02:05:00,6,150.48,-338.08,32.5,0.0,260.78,0.0,122.6,71.73,96.85
2026-05-15 02:10:00,6,150.48,-338.08,31.32,0.0,256.55,0.0,120.61,71.29,96.73
2026-05-15 02:15:00,6,150.48,-338.08,32.3,0.0,190.48,0.0,89.55,65.42,96.62
2026-05-15 02:20:00,6,150.48,-338.08,32.67,0.0,274.24,0.0,128.93,73.17,96.49
2026-05-15 02:25:00,6,150.48,-338.08,32.79,0.0,222.1,0.0,104.41,68.02,96.37
2026-05-15 02:30:00,6,150.48,-338.08,32.35,0.0,286.2,0.0,134.55,74.5,96.25
2026-05-15 02:35:00,6,150.48,-338.08,32.6,0.0,296.25,0.0,139.27,75.66,96.12
2026-05-15 02:40:00,6,150.48,-338.08,32.12,0.0,227.8,0.0,107.09,68.53,96.0
